#multi:
;mass A;mass B;
t;x;x;
8.033333E0;-1.673155E-2;1.717962E-2
8.066667E0;-1.680998E-2;1.725108E-2
8.100000E0;-1.691166E-2;1.734726E-2
8.133333E0;-1.702925E-2;1.746792E-2
8.166667E0;-1.717867E-2;1.760435E-2
8.200000E0;-1.734711E-2;1.776183E-2
8.233333E0;-1.754387E-2;1.793920E-2
8.266667E0;-1.775834E-2;1.813723E-2
8.300000E0;-1.798156E-2;1.833660E-2
8.333333E0;-1.819922E-2;1.857622E-2
8.366667E0;-1.844808E-2;1.881444E-2
8.400000E0;-1.868934E-2;1.905713E-2
8.433333E0;-1.894179E-2;1.931155E-2
8.466667E0;-1.920687E-2;1.955877E-2
8.500000E0;-1.946869E-2;1.983370E-2
8.533333E0;-1.972629E-2;2.008984E-2
8.566667E0;-1.998325E-2;2.033801E-2
8.600000E0;-2.022738E-2;2.058302E-2
8.633333E0;-2.046635E-2;2.082020E-2
8.666667E0;-2.070268E-2;2.104196E-2
8.700000E0;-2.091286E-2;2.126624E-2
8.733333E0;-2.109756E-2;2.146625E-2
8.766667E0;-2.129236E-2;2.164915E-2
8.800000E0;-2.143986E-2;2.181145E-2
8.833333E0;-2.157864E-2;2.194630E-2
8.866667E0;-2.167389E-2;2.205844E-2
8.900000E0;-2.177395E-2;2.216758E-2
8.933333E0;-2.184290E-2;2.223738E-2
8.966667E0;-2.188153E-2;2.227762E-2
9.000000E0;-2.188009E-2;2.229766E-2
9.033333E0;-2.187785E-2;2.230264E-2
9.066667E0;-2.183558E-2;2.227124E-2
9.100000E0;-2.177475E-2;2.221920E-2
9.133333E0;-2.167948E-2;2.214295E-2
9.166667E0;-2.156902E-2;2.204518E-2
9.200000E0;-2.145437E-2;2.192020E-2
9.233333E0;-2.129001E-2;2.177735E-2
9.266667E0;-2.111536E-2;2.159686E-2
9.300000E0;-2.092220E-2;2.142088E-2
9.333333E0;-2.071056E-2;2.121730E-2
9.366667E0;-2.049508E-2;2.099551E-2
9.400000E0;-2.025035E-2;2.076432E-2
9.433333E0;-2.000662E-2;2.053158E-2
9.466667E0;-1.974529E-2;2.028500E-2
9.500000E0;-1.948806E-2;2.004132E-2
9.533333E0;-1.922719E-2;1.978489E-2
9.566667E0;-1.896521E-2;1.953438E-2
9.600000E0;-1.870643E-2;1.929158E-2
9.633333E0;-1.845390E-2;1.905147E-2
9.666667E0;-1.820929E-2;1.881744E-2
9.700000E0;-1.796884E-2;1.858181E-2
9.733333E0;-1.775161E-2;1.837141E-2
9.766667E0;-1.754148E-2;1.815817E-2
9.800000E0;-1.734913E-2;1.797907E-2
9.833333E0;-1.718662E-2;1.781813E-2
9.866667E0;-1.703064E-2;1.766362E-2
9.900000E0;-1.690157E-2;1.753759E-2
9.933333E0;-1.679693E-2;1.743013E-2
9.966667E0;-1.671957E-2;1.734891E-2
1.000000E1;-1.666231E-2;1.728987E-2
1.003333E1;-1.663498E-2;1.725990E-2
1.006667E1;-1.662572E-2;1.725452E-2
1.010000E1;-1.664426E-2;1.725083E-2
1.013333E1;-1.669462E-2;1.730346E-2
1.016667E1;-1.676573E-2;1.736397E-2
1.020000E1;-1.687390E-2;1.745086E-2
1.023333E1;-1.698299E-2;1.757493E-2
1.026667E1;-1.712421E-2;1.770696E-2
1.030000E1;-1.730326E-2;1.786779E-2
1.033333E1;-1.747484E-2;1.803587E-2
1.036667E1;-1.767672E-2;1.823405E-2
1.040000E1;-1.789571E-2;1.844556E-2
1.043333E1;-1.811898E-2;1.866165E-2
1.046667E1;-1.836935E-2;1.889507E-2
1.050000E1;-1.861800E-2;1.912823E-2
1.053333E1;-1.887327E-2;1.936489E-2
1.056667E1;-1.913135E-2;1.960240E-2
1.060000E1;-1.939171E-2;1.987356E-2
1.063333E1;-1.966027E-2;2.010053E-2
1.066667E1;-1.991223E-2;2.034258E-2
1.070000E1;-2.016128E-2;2.058278E-2
1.073333E1;-2.041268E-2;2.081164E-2
1.076667E1;-2.063364E-2;2.103554E-2
1.080000E1;-2.084744E-2;2.123774E-2
