#multi:
	mass A		mass B		
t	x	vx	x	vx	
0.000	-0.166		0.163	
0.017	-0.166	1.630E-2	0.163	-1.933E-2
0.033	-0.166	1.314E-2	0.163	-1.304E-2
0.050	-0.165	7.974E-3	0.162	-6.517E-3
0.067	-0.165	1.151E-3	0.162	3.634E-4
0.083	-0.165	-5.957E-3	0.162	8.958E-4
0.100	-0.166	-6.571E-3	0.162	4.180E-3
0.117	-0.166	-1.185E-2	0.163	1.211E-2
0.133	-0.166	-1.813E-2	0.163	1.931E-2
0.150	-0.166	-2.029E-2	0.163	2.350E-2
0.167	-0.167	-2.614E-2	0.164	2.670E-2
0.183	-0.167	-3.277E-2	0.164	3.118E-2
0.200	-0.168	-4.284E-2	0.165	3.191E-2
0.217	-0.169	-4.468E-2	0.165	3.541E-2
0.233	-0.169	-4.487E-2	0.166	4.438E-2
0.250	-0.170	-5.200E-2	0.167	5.263E-2
0.267	-0.171	-5.715E-2	0.168	5.253E-2
0.283	-0.172	-5.862E-2	0.168	5.917E-2
0.300	-0.173	-6.107E-2	0.170	6.508E-2
0.317	-0.174	-6.533E-2	0.171	6.444E-2
0.333	-0.175	-6.947E-2	0.172	7.224E-2
0.350	-0.176	-7.491E-2	0.173	7.514E-2
0.367	-0.178	-7.829E-2	0.174	7.479E-2
0.383	-0.179	-8.149E-2	0.175	7.922E-2
0.400	-0.180	-8.336E-2	0.177	8.376E-2
0.417	-0.182	-8.495E-2	0.178	8.218E-2
0.433	-0.183	-9.158E-2	0.180	8.989E-2
0.450	-0.185	-9.469E-2	0.181	9.090E-2
0.467	-0.186	-9.693E-2	0.183	9.173E-2
0.483	-0.188	-0.102	0.184	9.823E-2
0.500	-0.190	-9.717E-2	0.186	9.433E-2
0.517	-0.191	-0.101	0.187	9.733E-2
0.533	-0.193	-0.103	0.189	0.103
0.550	-0.195	-9.909E-2	0.191	0.103
0.567	-0.196	-0.102	0.193	9.998E-2
0.583	-0.198	-0.104	0.194	9.775E-2
0.600	-0.200	-0.102	0.196	0.100
0.617	-0.201	-0.108	0.198	0.103
0.633	-0.203	-0.108	0.199	0.104
0.650	-0.205	-0.102	0.201	0.102
0.667	-0.207	-0.104	0.203	0.101
0.683	-0.208	-0.103	0.204	0.101
0.700	-0.210	-9.541E-2	0.206	9.657E-2
0.717	-0.212	-9.271E-2	0.208	9.521E-2
0.733	-0.213	-9.911E-2	0.209	9.483E-2
0.750	-0.215	-9.202E-2	0.211	9.336E-2
0.767	-0.216	-8.470E-2	0.212	8.883E-2
0.783	-0.218	-8.706E-2	0.214	8.689E-2
0.800	-0.219	-8.867E-2	0.215	8.656E-2
0.817	-0.221	-8.441E-2	0.217	7.943E-2
0.833	-0.222	-8.071E-2	0.218	7.447E-2
0.850	-0.223	-7.804E-2	0.219	7.352E-2
0.867	-0.225	-7.129E-2	0.220	6.989E-2
0.883	-0.226	-6.958E-2	0.221	6.566E-2
0.900	-0.227	-7.025E-2	0.223	6.063E-2
0.917	-0.228	-6.110E-2	0.224	5.899E-2
0.933	-0.229	-5.156E-2	0.225	5.588E-2
0.950	-0.230	-5.197E-2	0.225	5.249E-2
0.967	-0.231	-4.618E-2	0.226	4.899E-2
0.983	-0.231	-3.586E-2	0.227	3.957E-2
1.000	-0.232	-3.654E-2	0.228	3.315E-2
1.017	-0.233	-3.294E-2	0.228	2.920E-2
1.033	-0.233	-2.577E-2	0.229	2.297E-2
1.050	-0.234	-2.495E-2	0.229	2.291E-2
1.067	-0.234	-1.917E-2	0.229	1.520E-2
1.083	-0.234	-9.512E-3	0.229	5.554E-3
1.100	-0.234	-6.632E-3	0.230	9.423E-3
1.117	-0.234	-3.587E-3	0.230	4.571E-3
1.133	-0.234	2.351E-3	0.230	-1.811E-3
1.150	-0.234	5.582E-3	0.230	-7.346E-3
1.167	-0.234	1.537E-2	0.229	-1.304E-2
1.183	-0.234	2.214E-2	0.229	-1.740E-2
1.200	-0.233	1.889E-2	0.229	-2.140E-2
1.217	-0.233	2.561E-2	0.228	-2.559E-2
1.233	-0.233	3.702E-2	0.228	-3.396E-2
1.250	-0.232	4.005E-2	0.227	-3.955E-2
1.267	-0.231	4.074E-2	0.227	-4.330E-2
1.283	-0.231	4.268E-2	0.226	-4.577E-2
1.300	-0.230	5.429E-2	0.225	-5.246E-2
1.317	-0.229	5.702E-2	0.224	-5.551E-2
1.333	-0.228	5.942E-2	0.223	-5.990E-2
1.350	-0.227	6.646E-2	0.222	-6.732E-2
1.367	-0.226	6.767E-2	0.221	-6.791E-2
1.383	-0.225	6.837E-2	0.220	-7.462E-2
1.400	-0.223	7.495E-2	0.219	-7.995E-2
1.417	-0.222	8.493E-2	0.217	-7.765E-2
1.433	-0.221	8.551E-2	0.216	-8.011E-2
1.450	-0.219	8.565E-2	0.215	-8.699E-2
1.467	-0.218	8.640E-2	0.213	-8.705E-2
1.483	-0.216	9.188E-2	0.212	-8.693E-2
1.500	-0.215	9.544E-2	0.210	-9.171E-2
1.517	-0.213	9.489E-2	0.209	-9.726E-2
1.533	-0.212	9.695E-2	0.207	-9.678E-2
1.550	-0.210	0.100	0.205	-9.375E-2
1.567	-0.208	0.102	0.204	-0.103
1.583	-0.206	0.104	0.202	-0.104
1.600	-0.205	9.993E-2	0.200	-9.713E-2
1.617	-0.203	9.561E-2	0.199	-9.926E-2
1.633	-0.202	0.100	0.197	-9.930E-2
1.650	-0.200	0.103	0.195	-0.100
1.667	-0.198	0.101	0.194	-0.104
1.683	-0.196	0.105	0.192	-0.104
1.700	-0.195	0.106	0.190	-0.101
1.717	-0.193	0.101	0.189	-9.784E-2
1.733	-0.191	0.102	0.187	-9.552E-2
1.750	-0.189	9.518E-2	0.185	-9.885E-2
1.767	-0.188	9.173E-2	0.184	-9.711E-2
1.783	-0.186	9.458E-2	0.182	-8.928E-2
1.800	-0.185	9.342E-2	0.181	-9.058E-2
1.817	-0.183	8.894E-2	0.179	-8.882E-2
1.833	-0.182	8.324E-2	0.178	-8.724E-2
1.850	-0.181	8.526E-2	0.176	-8.258E-2
1.867	-0.179	8.365E-2	0.175	-7.454E-2
1.883	-0.178	7.285E-2	0.174	-7.168E-2
1.900	-0.177	7.421E-2	0.173	-6.715E-2
1.917	-0.175	7.619E-2	0.171	-6.686E-2
1.933	-0.174	7.040E-2	0.170	-6.632E-2
1.950	-0.173	7.006E-2	0.169	-6.033E-2
1.967	-0.172	5.730E-2	0.168	-5.706E-2
1.983	-0.171	4.921E-2	0.167	-5.369E-2
2.000	-0.170	4.819E-2	0.167	-4.912E-2
2.017	-0.169	4.342E-2	0.166	-4.492E-2
2.033	-0.169	4.113E-2	0.165	-4.042E-2
2.050	-0.168	3.804E-2	0.164	-3.110E-2
2.067	-0.167	2.938E-2	0.164	-3.020E-2
2.083	-0.167	2.201E-2	0.163	-2.728E-2
2.100	-0.167	1.956E-2	0.163	-1.777E-2
2.117	-0.166	1.594E-2	0.163	-1.431E-2
2.133	-0.166	1.240E-2	0.163	-1.157E-2
2.150	-0.166	7.396E-3	0.162	-8.443E-3
2.167	-0.166	3.475E-4	0.162	2.296E-3
2.183	-0.166	-3.902E-3	0.162	9.076E-3
2.200	-0.166	-8.811E-3	0.163	9.997E-3
2.217	-0.166	-1.433E-2	0.163	1.577E-2
2.233	-0.167	-1.969E-2	0.163	2.085E-2
2.250	-0.167	-2.744E-2	0.164	2.476E-2
2.267	-0.167	-2.717E-2	0.164	2.939E-2
2.283	-0.168	-3.091E-2	0.165	3.449E-2
2.300	-0.168	-4.290E-2	0.165	4.449E-2
2.317	-0.169	-4.542E-2	0.166	4.183E-2
2.333	-0.170	-4.632E-2	0.167	4.283E-2
2.350	-0.171	-4.981E-2	0.167	5.578E-2
2.367	-0.172	-5.036E-2	0.168	5.850E-2
2.383	-0.172	-6.068E-2	0.169	6.321E-2
2.400	-0.174	-7.035E-2	0.170	6.747E-2
2.417	-0.175	-7.480E-2	0.172	7.169E-2
2.433	-0.176	-7.413E-2	0.173	7.364E-2
2.450	-0.177	-7.441E-2	0.174	7.448E-2
2.467	-0.179	-7.826E-2	0.175	8.039E-2
2.483	-0.180	-7.963E-2	0.177	8.246E-2
2.500	-0.181	-8.209E-2	0.178	8.549E-2
2.517	-0.183	-8.234E-2	0.180	9.048E-2
2.533	-0.184	-8.955E-2	0.181	8.861E-2
2.550	-0.186	-9.658E-2	0.183	9.160E-2
2.567	-0.187	-9.636E-2	0.184	9.546E-2
2.583	-0.189	-0.101	0.186	9.352E-2
2.600	-0.191	-9.710E-2	0.187	9.584E-2
2.617	-0.192	-9.425E-2	0.189	9.915E-2
2.633	-0.194	-0.102	0.191	0.100
2.650	-0.195	-0.101	0.192	0.103
2.667	-0.197	-9.854E-2	0.194	0.104
2.683	-0.199	-0.102	0.196	0.102
2.700	-0.200	-0.103	0.197	0.104
2.717	-0.202	-9.992E-2	0.199	0.105
2.733	-0.204	-0.102	0.201	9.606E-2
2.750	-0.206	-0.101	0.202	9.831E-2
2.767	-0.207	-9.741E-2	0.204	0.104
2.783	-0.209	-9.960E-2	0.206	9.775E-2
2.800	-0.211	-9.795E-2	0.207	9.380E-2
2.817	-0.212	-9.597E-2	0.209	9.452E-2
2.833	-0.214	-9.319E-2	0.211	9.086E-2
2.850	-0.215	-8.955E-2	0.212	8.935E-2
2.867	-0.217	-8.823E-2	0.214	8.807E-2
2.883	-0.218	-8.530E-2	0.215	8.258E-2
2.900	-0.220	-7.779E-2	0.216	8.425E-2
2.917	-0.221	-7.694E-2	0.218	8.060E-2
2.933	-0.222	-7.731E-2	0.219	7.519E-2
2.950	-0.223	-6.875E-2	0.220	7.184E-2
2.967	-0.224	-6.540E-2	0.221	6.902E-2
2.983	-0.225	-6.361E-2	0.223	6.329E-2
3.000	-0.227	-6.392E-2	0.224	5.603E-2
3.017	-0.228	-5.880E-2	0.224	5.941E-2
3.033	-0.228	-4.982E-2	0.226	5.295E-2
3.050	-0.229	-4.718E-2	0.226	4.419E-2
3.067	-0.230	-4.858E-2	0.227	4.473E-2
3.083	-0.231	-3.802E-2	0.228	4.002E-2
3.100	-0.231	-3.121E-2	0.228	3.381E-2
3.117	-0.232	-2.981E-2	0.229	2.861E-2
3.133	-0.232	-2.288E-2	0.229	2.041E-2
3.150	-0.233	-1.743E-2	0.230	1.627E-2
3.167	-0.233	-1.456E-2	0.230	1.420E-2
3.183	-0.233	-1.056E-2	0.230	7.349E-3
3.200	-0.233	-6.974E-3	0.230	5.586E-3
3.217	-0.233	-9.284E-4	0.230	6.988E-4
3.233	-0.233	7.961E-3	0.230	-5.579E-3
3.250	-0.233	1.203E-2	0.230	-1.160E-2
3.267	-0.233	1.297E-2	0.230	-1.876E-2
3.283	-0.233	2.157E-2	0.229	-2.230E-2
3.300	-0.232	2.763E-2	0.229	-2.594E-2
3.317	-0.232	2.561E-2	0.229	-2.934E-2
3.333	-0.231	3.338E-2	0.228	-3.870E-2
3.350	-0.231	4.177E-2	0.227	-4.286E-2
3.367	-0.230	4.704E-2	0.227	-4.630E-2
3.383	-0.229	4.976E-2	0.226	-5.338E-2
3.400	-0.228	5.165E-2	0.225	-5.744E-2
3.417	-0.227	6.041E-2	0.224	-5.875E-2
3.433	-0.226	6.271E-2	0.223	-6.500E-2
3.450	-0.225	6.032E-2	0.222	-7.182E-2
3.467	-0.224	6.862E-2	0.220	-7.351E-2
3.483	-0.223	7.434E-2	0.219	-7.833E-2
3.500	-0.222	7.786E-2	0.218	-8.010E-2
3.517	-0.220	7.688E-2	0.216	-7.954E-2
3.533	-0.219	7.839E-2	0.215	-8.122E-2
3.550	-0.218	8.730E-2	0.214	-8.973E-2
3.567	-0.216	8.829E-2	0.212	-9.168E-2
3.583	-0.215	8.751E-2	0.211	-8.817E-2
3.600	-0.213	9.484E-2	0.209	-9.273E-2
3.617	-0.212	9.712E-2	0.208	-9.556E-2
3.633	-0.210	9.815E-2	0.206	-9.837E-2
3.650	-0.208	9.670E-2	0.204	-0.101
3.667	-0.207	9.347E-2	0.203	-0.103
3.683	-0.205	9.749E-2	0.201	-0.105
3.700	-0.204	0.103	0.199	-9.995E-2
3.717	-0.202	0.106	0.198	-9.949E-2
3.733	-0.200	9.968E-2	0.196	-0.101
3.750	-0.199	9.766E-2	0.194	-0.101
3.767	-0.197	9.861E-2	0.193	-9.845E-2
3.783	-0.195	9.792E-2	0.191	-9.998E-2
3.800	-0.194	9.944E-2	0.189	-9.859E-2
3.817	-0.192	9.582E-2	0.188	-9.624E-2
3.833	-0.190	9.281E-2	0.186	-9.875E-2
3.850	-0.189	9.629E-2	0.184	-0.102
3.867	-0.187	9.246E-2	0.183	-9.173E-2
3.883	-0.186	8.988E-2	0.181	-8.824E-2
3.900	-0.184	8.776E-2	0.180	-9.207E-2
3.917	-0.183	8.508E-2	0.178	-8.396E-2
3.933	-0.181	8.362E-2	0.177	-8.280E-2
3.950	-0.180	7.652E-2	0.175	-8.015E-2
3.967	-0.179	7.573E-2	0.174	-7.997E-2
3.983	-0.178	7.464E-2	0.173	-7.674E-2
4.000	-0.176	6.996E-2	0.172	-7.069E-2
4.017	-0.175	7.015E-2	0.170	-6.662E-2
4.033	-0.174	6.373E-2	0.169	-6.274E-2
4.050	-0.173	5.819E-2	0.168	-5.996E-2
4.067	-0.172	5.553E-2	0.167	-5.472E-2
4.083	-0.171	4.937E-2	0.167	-5.176E-2
4.100	-0.170	4.756E-2	0.166	-4.784E-2
4.117	-0.170	4.062E-2	0.165	-3.688E-2
4.133	-0.169	3.028E-2	0.164	-3.054E-2
4.150	-0.169	3.171E-2	0.164	-3.130E-2
4.167	-0.168	2.876E-2	0.163	-2.626E-2
4.183	-0.168	2.090E-2	0.163	-2.291E-2
4.200	-0.167	1.887E-2	0.163	-1.792E-2
4.217	-0.167	1.292E-2	0.162	-1.122E-2
4.233	-0.167	6.547E-3	0.162	-6.463E-3
4.250	-0.167	3.064E-3	0.162	-1.217E-3
4.267	-0.167	-1.571E-3	0.162	1.828E-3
4.283	-0.167	-3.836E-3	0.162	5.874E-3
4.300	-0.167	-1.113E-2	0.162	1.298E-2
4.317	-0.167	-1.981E-2	0.163	1.723E-2
4.333	-0.168	-1.971E-2	0.163	1.957E-2
4.350	-0.168	-2.383E-2	0.163	3.134E-2
4.367	-0.168	-3.619E-2	0.164	3.574E-2
4.383	-0.169	-4.247E-2	0.165	3.534E-2
4.400	-0.170	-3.729E-2	0.165	4.514E-2
4.417	-0.170	-4.247E-2	0.166	5.033E-2
4.433	-0.171	-5.155E-2	0.167	4.967E-2
4.450	-0.172	-5.385E-2	0.168	5.580E-2
4.467	-0.173	-6.273E-2	0.169	6.135E-2
4.483	-0.174	-6.611E-2	0.170	6.457E-2
4.500	-0.175	-6.433E-2	0.171	7.288E-2
4.517	-0.176	-6.802E-2	0.172	7.745E-2
4.533	-0.177	-7.131E-2	0.173	7.555E-2
4.550	-0.179	-7.185E-2	0.175	7.869E-2
4.567	-0.180	-7.715E-2	0.176	8.457E-2
4.583	-0.181	-8.719E-2	0.178	8.607E-2
4.600	-0.183	-8.894E-2	0.179	8.616E-2
4.617	-0.184	-8.926E-2	0.180	8.682E-2
4.633	-0.186	-9.046E-2	0.182	9.186E-2
4.650	-0.187	-9.407E-2	0.183	9.369E-2
4.667	-0.189	-9.632E-2	0.185	9.733E-2
4.683	-0.190	-9.208E-2	0.187	9.903E-2
4.700	-0.192	-9.657E-2	0.188	9.735E-2
4.717	-0.194	-9.576E-2	0.190	0.101
4.733	-0.195	-9.615E-2	0.192	9.986E-2
4.750	-0.197	-0.102	0.193	0.103
4.767	-0.199	-9.997E-2	0.195	0.106
4.783	-0.200	-9.934E-2	0.197	0.102
4.800	-0.202	-9.730E-2	0.199	0.102
4.817	-0.203	-9.570E-2	0.200	9.781E-2
4.833	-0.205	-9.751E-2	0.202	9.760E-2
4.850	-0.207	-9.982E-2	0.203	0.100
4.867	-0.208	-9.865E-2	0.205	9.842E-2
4.883	-0.210	-9.302E-2	0.207	9.550E-2
4.900	-0.211	-8.656E-2	0.208	9.218E-2
4.917	-0.213	-9.203E-2	0.210	9.334E-2
4.933	-0.215	-8.964E-2	0.211	9.256E-2
4.950	-0.216	-8.275E-2	0.213	8.713E-2
4.967	-0.217	-8.035E-2	0.214	8.781E-2
4.983	-0.219	-7.783E-2	0.216	8.671E-2
5.000	-0.220	-7.826E-2	0.217	8.065E-2
5.017	-0.221	-7.758E-2	0.219	7.594E-2
5.033	-0.222	-7.628E-2	0.220	6.956E-2
5.050	-0.224	-6.801E-2	0.221	6.642E-2
5.067	-0.225	-6.222E-2	0.222	6.793E-2
5.083	-0.226	-5.886E-2	0.223	6.043E-2
5.100	-0.227	-5.611E-2	0.224	5.503E-2
5.117	-0.228	-5.401E-2	0.225	5.489E-2
5.133	-0.228	-5.040E-2	0.226	4.773E-2
5.150	-0.229	-4.587E-2	0.227	4.247E-2
5.167	-0.230	-3.928E-2	0.227	4.386E-2
5.183	-0.231	-3.307E-2	0.228	3.696E-2
5.200	-0.231	-3.321E-2	0.228	2.989E-2
5.217	-0.232	-2.667E-2	0.229	2.416E-2
5.233	-0.232	-1.735E-2	0.229	1.785E-2
5.250	-0.232	-1.549E-2	0.230	1.722E-2
5.267	-0.233	-1.211E-2	0.230	9.025E-3
5.283	-0.233	-3.013E-3	0.230	2.831E-3
5.300	-0.233	2.751E-3	0.230	-8.776E-4
5.317	-0.233	6.417E-3	0.230	-8.250E-3
5.333	-0.232	1.108E-2	0.230	-9.714E-3
5.350	-0.232	1.352E-2	0.230	-1.295E-2
5.367	-0.232	2.196E-2	0.229	-1.989E-2
5.383	-0.232	2.783E-2	0.229	-2.172E-2
5.400	-0.231	2.978E-2	0.228	-2.824E-2
5.417	-0.231	2.917E-2	0.228	-3.722E-2
5.433	-0.230	3.754E-2	0.227	-3.770E-2
5.450	-0.229	4.877E-2	0.227	-4.048E-2
5.467	-0.228	5.167E-2	0.226	-4.775E-2
5.483	-0.228	4.674E-2	0.225	-5.159E-2
5.500	-0.227	5.050E-2	0.224	-5.910E-2
5.517	-0.226	6.132E-2	0.223	-6.049E-2
5.533	-0.225	6.544E-2	0.222	-6.100E-2
5.550	-0.224	6.923E-2	0.221	-6.859E-2
5.567	-0.223	7.297E-2	0.220	-7.272E-2
5.583	-0.221	7.671E-2	0.219	-7.698E-2
5.600	-0.220	8.194E-2	0.217	-8.017E-2
5.617	-0.219	8.110E-2	0.216	-8.016E-2
5.633	-0.217	7.794E-2	0.215	-8.449E-2
5.650	-0.216	8.374E-2	0.213	-8.789E-2
5.667	-0.214	9.010E-2	0.212	-8.679E-2
5.683	-0.213	9.237E-2	0.210	-9.378E-2
5.700	-0.211	9.000E-2	0.209	-0.102
5.717	-0.210	9.521E-2	0.207	-9.719E-2
5.733	-0.208	0.101	0.205	-9.436E-2
5.750	-0.207	9.725E-2	0.204	-9.863E-2
5.767	-0.205	9.335E-2	0.202	-0.103
5.783	-0.203	9.850E-2	0.200	-0.105
5.800	-0.202	0.101	0.199	-9.923E-2
5.817	-0.200	9.843E-2	0.197	-9.861E-2
5.833	-0.198	9.971E-2	0.195	-0.102
5.850	-0.197	9.750E-2	0.194	-0.101
5.867	-0.195	9.882E-2	0.192	-0.101
5.883	-0.193	0.103	0.190	-0.104
5.900	-0.192	9.793E-2	0.188	-0.101
5.917	-0.190	8.840E-2	0.187	-9.644E-2
5.933	-0.189	8.811E-2	0.185	-9.700E-2
5.950	-0.187	8.985E-2	0.184	-9.302E-2
5.967	-0.186	9.042E-2	0.182	-8.729E-2
5.983	-0.184	8.526E-2	0.181	-9.117E-2
6.000	-0.183	7.988E-2	0.179	-8.962E-2
6.017	-0.182	8.250E-2	0.178	-8.337E-2
6.033	-0.180	7.772E-2	0.176	-8.016E-2
6.050	-0.179	7.516E-2	0.175	-7.578E-2
6.067	-0.178	7.066E-2	0.174	-7.556E-2
6.083	-0.177	6.603E-2	0.173	-7.177E-2
6.100	-0.176	6.413E-2	0.171	-6.498E-2
6.117	-0.175	5.984E-2	0.170	-5.832E-2
6.133	-0.174	6.202E-2	0.169	-6.043E-2
6.150	-0.172	5.657E-2	0.168	-6.063E-2
6.167	-0.172	4.826E-2	0.167	-5.303E-2
6.183	-0.171	4.409E-2	0.167	-4.972E-2
6.200	-0.170	4.032E-2	0.166	-4.562E-2
6.217	-0.170	3.353E-2	0.165	-3.932E-2
6.233	-0.169	2.935E-2	0.164	-3.149E-2
6.250	-0.169	2.995E-2	0.164	-2.773E-2
6.267	-0.168	2.494E-2	0.164	-2.284E-2
6.283	-0.168	1.955E-2	0.163	-1.690E-2
6.300	-0.167	1.441E-2	0.163	-1.542E-2
6.317	-0.167	7.354E-3	0.163	-1.237E-2
6.333	-0.167	1.972E-4	0.163	-4.171E-3
6.350	-0.167	-1.736E-3	0.163	6.834E-3
6.367	-0.167	-6.685E-3	0.163	5.661E-3
6.383	-0.167	-1.251E-2	0.163	8.573E-3
6.400	-0.168	-1.555E-2	0.163	1.769E-2
6.417	-0.168	-2.573E-2	0.163	2.380E-2
6.433	-0.168	-3.124E-2	0.164	2.688E-2
6.450	-0.169	-3.405E-2	0.164	2.966E-2
6.467	-0.170	-3.482E-2	0.165	3.339E-2
6.483	-0.170	-3.799E-2	0.165	3.634E-2
6.500	-0.171	-4.420E-2	0.166	4.233E-2
6.517	-0.172	-4.802E-2	0.167	5.044E-2
6.533	-0.172	-5.957E-2	0.168	5.275E-2
6.550	-0.174	-6.102E-2	0.169	5.810E-2
6.567	-0.175	-5.508E-2	0.170	6.770E-2
6.583	-0.175	-6.570E-2	0.171	6.795E-2
6.600	-0.177	-7.146E-2	0.172	6.662E-2
6.617	-0.178	-6.885E-2	0.173	7.206E-2
6.633	-0.179	-7.636E-2	0.174	7.312E-2
6.650	-0.180	-8.007E-2	0.175	7.470E-2
6.667	-0.182	-7.936E-2	0.177	8.401E-2
6.683	-0.183	-8.447E-2	0.178	8.365E-2
6.700	-0.184	-8.898E-2	0.180	8.760E-2
6.717	-0.186	-9.072E-2	0.181	9.086E-2
6.733	-0.188	-8.975E-2	0.183	8.540E-2
6.750	-0.189	-9.332E-2	0.184	9.091E-2
6.767	-0.191	-9.834E-2	0.186	0.101
6.783	-0.192	-9.555E-2	0.187	0.101
6.800	-0.194	-9.601E-2	0.189	9.739E-2
6.817	-0.195	-0.102	0.191	9.729E-2
6.833	-0.197	-9.686E-2	0.192	0.101
6.850	-0.199	-9.568E-2	0.194	0.102
6.867	-0.200	-9.778E-2	0.196	9.706E-2
6.883	-0.202	-9.433E-2	0.197	9.776E-2
6.900	-0.204	-9.683E-2	0.199	0.102
6.917	-0.205	-9.898E-2	0.201	0.102
6.933	-0.207	-0.100	0.202	9.764E-2
6.950	-0.209	-9.584E-2	0.204	9.537E-2
6.967	-0.210	-8.955E-2	0.206	9.590E-2
6.983	-0.212	-9.189E-2	0.207	9.332E-2
7.000	-0.213	-9.324E-2	0.209	9.267E-2
7.017	-0.215	-8.920E-2	0.210	9.188E-2
7.033	-0.216	-8.276E-2	0.212	9.027E-2
7.050	-0.217	-8.409E-2	0.213	8.794E-2
7.067	-0.219	-8.417E-2	0.215	8.107E-2
7.083	-0.220	-7.566E-2	0.216	7.871E-2
7.100	-0.221	-7.262E-2	0.217	7.593E-2
7.117	-0.223	-7.015E-2	0.218	7.566E-2
7.133	-0.224	-6.362E-2	0.220	7.199E-2
7.150	-0.225	-5.915E-2	0.221	6.442E-2
7.167	-0.226	-6.126E-2	0.222	6.218E-2
7.183	-0.227	-5.897E-2	0.223	5.888E-2
7.200	-0.228	-4.917E-2	0.224	5.408E-2
7.217	-0.228	-4.589E-2	0.225	4.959E-2
7.233	-0.229	-4.183E-2	0.226	5.017E-2
7.250	-0.230	-4.180E-2	0.226	4.262E-2
7.267	-0.231	-3.704E-2	0.227	3.255E-2
7.283	-0.231	-2.949E-2	0.227	2.932E-2
7.300	-0.232	-2.449E-2	0.228	3.028E-2
7.317	-0.232	-1.865E-2	0.228	2.472E-2
7.333	-0.232	-1.858E-2	0.229	1.426E-2
7.350	-0.232	-1.230E-2	0.229	1.075E-2
7.367	-0.233	-2.487E-3	0.229	7.654E-3
7.383	-0.233	1.870E-3	0.229	1.763E-3
7.400	-0.233	7.440E-3	0.229	-3.598E-3
7.417	-0.232	9.346E-3	0.229	-6.999E-3
7.433	-0.232	9.548E-3	0.229	-1.125E-2
7.450	-0.232	1.848E-2	0.229	-1.646E-2
7.467	-0.232	2.154E-2	0.228	-2.097E-2
7.483	-0.231	2.645E-2	0.228	-2.794E-2
7.500	-0.231	3.474E-2	0.227	-3.320E-2
7.517	-0.230	4.267E-2	0.227	-3.678E-2
7.533	-0.229	4.040E-2	0.226	-4.292E-2
7.550	-0.229	4.189E-2	0.225	-4.897E-2
7.567	-0.228	5.204E-2	0.225	-4.969E-2
7.583	-0.227	5.852E-2	0.224	-5.555E-2
7.600	-0.226	6.326E-2	0.223	-6.107E-2
7.617	-0.225	6.360E-2	0.222	-5.986E-2
7.633	-0.224	6.806E-2	0.221	-6.536E-2
7.650	-0.223	7.414E-2	0.220	-7.097E-2
7.667	-0.221	7.625E-2	0.218	-7.096E-2
7.683	-0.220	7.937E-2	0.217	-7.422E-2
7.700	-0.219	8.132E-2	0.216	-7.985E-2
7.717	-0.217	8.010E-2	0.215	-7.790E-2
7.733	-0.216	8.450E-2	0.213	-8.224E-2
7.750	-0.215	9.000E-2	0.212	-9.078E-2
7.767	-0.213	9.137E-2	0.210	-9.101E-2
7.783	-0.212	8.743E-2	0.209	-9.004E-2
7.800	-0.210	9.487E-2	0.207	-9.520E-2
7.817	-0.208	0.102	0.206	-9.358E-2
7.833	-0.207	9.498E-2	0.204	-9.238E-2
7.850	-0.205	9.497E-2	0.203	-9.671E-2
7.867	-0.204	0.105	0.201	-9.552E-2
7.883	-0.202	0.101	0.199	-9.530E-2
7.900	-0.200	9.295E-2	0.198	-0.100
7.917	-0.199	9.747E-2	0.196	-9.794E-2
7.933	-0.197	9.911E-2	0.195	-9.625E-2
7.950	-0.195	9.714E-2	0.193	-0.101
7.967	-0.194	9.513E-2	0.191	-9.585E-2
7.983	-0.192	9.296E-2	0.190	-9.561E-2
8.000	-0.191	9.776E-2	0.188	-9.818E-2
8.017	-0.189	9.781E-2	0.186	-9.706E-2
8.033	-0.187	8.982E-2	0.185	-8.931E-2
8.050	-0.186	9.093E-2	0.183	-8.850E-2
8.067	-0.184	8.666E-2	0.182	-9.356E-2
8.083	-0.183	8.010E-2	0.180	-8.608E-2
8.100	-0.182	8.131E-2	0.179	-8.109E-2
8.117	-0.180	7.942E-2	0.178	-8.328E-2
8.133	-0.179	7.574E-2	0.176	-7.829E-2
8.150	-0.178	7.135E-2	0.175	-7.076E-2
8.167	-0.177	6.774E-2	0.174	-6.788E-2
8.183	-0.176	6.576E-2	0.173	-6.647E-2
8.200	-0.174	6.689E-2	0.172	-6.623E-2
8.217	-0.173	5.895E-2	0.170	-6.225E-2
8.233	-0.172	4.184E-2	0.169	-5.600E-2
8.250	-0.172	4.343E-2	0.169	-5.298E-2
8.267	-0.171	5.066E-2	0.168	-5.043E-2
8.283	-0.170	4.075E-2	0.167	-4.434E-2
8.300	-0.170	3.580E-2	0.166	-3.983E-2
8.317	-0.169	3.420E-2	0.166	-3.407E-2
8.333	-0.169	2.909E-2	0.165	-2.807E-2
8.350	-0.168	2.553E-2	0.165	-2.613E-2
8.367	-0.168	1.797E-2	0.164	-2.002E-2
8.383	-0.167	1.223E-2	0.164	-1.345E-2
8.400	-0.167	6.325E-3	0.164	-9.290E-3
8.417	-0.167	3.655E-3	0.164	-6.887E-3
8.433	-0.167	-1.342E-3	0.164	-4.992E-3
8.450	-0.167	-1.056E-2	0.164	-5.852E-4
