#multi:
	mass A		mass B		
t	x	vx	x	vx	
17.483	-0.225	0.102	0.137	-4.803E-2
17.500	-0.224	0.102	0.136	-4.391E-2
17.517	-0.222	0.101	0.135	-4.728E-2
17.533	-0.220	9.548E-2	0.134	-3.960E-2
17.550	-0.219	9.545E-2	0.134	-3.203E-2
17.567	-0.217	9.923E-2	0.133	-2.828E-2
17.583	-0.215	9.951E-2	0.133	-2.145E-2
17.600	-0.214	9.378E-2	0.133	-1.944E-2
17.617	-0.212	8.652E-2	0.132	-1.824E-2
17.633	-0.211	8.431E-2	0.132	-1.267E-2
17.650	-0.210	8.618E-2	0.132	-2.931E-3
17.667	-0.208	8.323E-2	0.132	1.964E-3
17.683	-0.207	8.191E-2	0.132	4.402E-3
17.700	-0.205	7.759E-2	0.132	1.027E-2
17.717	-0.204	7.505E-2	0.132	1.677E-2
17.733	-0.203	7.346E-2	0.133	2.106E-2
17.750	-0.202	6.564E-2	0.133	2.719E-2
17.767	-0.201	6.395E-2	0.134	3.268E-2
17.783	-0.200	6.115E-2	0.134	3.217E-2
17.800	-0.199	5.760E-2	0.135	3.662E-2
17.817	-0.198	4.965E-2	0.135	4.431E-2
17.833	-0.197	4.758E-2	0.136	5.155E-2
17.850	-0.196	5.078E-2	0.137	5.514E-2
17.867	-0.195	4.119E-2	0.138	5.998E-2
17.883	-0.195	3.448E-2	0.139	6.772E-2
17.900	-0.194	3.221E-2	0.140	7.178E-2
17.917	-0.194	3.266E-2	0.141	8.025E-2
17.933	-0.193	2.879E-2	0.143	7.979E-2
17.950	-0.193	2.214E-2	0.144	7.832E-2
17.967	-0.192	1.696E-2	0.146	8.705E-2
17.983	-0.192	1.214E-2	0.147	9.260E-2
18.000	-0.192	1.373E-2	0.149	9.507E-2
18.017	-0.192	7.914E-3	0.150	0.103
18.033	-0.192	-2.532E-3	0.152	0.106
18.050	-0.192	-5.003E-3	0.154	0.105
18.067	-0.192	-4.220E-3	0.156	0.110
18.083	-0.192	-7.893E-3	0.157	0.109
18.100	-0.192	-1.223E-2	0.159	0.115
18.117	-0.192	-1.861E-2	0.161	0.117
18.133	-0.193	-2.127E-2	0.163	0.113
18.150	-0.193	-2.495E-2	0.165	0.118
18.167	-0.194	-3.196E-2	0.167	0.121
18.183	-0.194	-3.312E-2	0.169	0.119
18.200	-0.195	-3.818E-2	0.171	0.118
18.217	-0.195	-4.071E-2	0.173	0.122
18.233	-0.196	-4.191E-2	0.175	0.121
18.250	-0.197	-4.410E-2	0.177	0.124
18.267	-0.197	-4.202E-2	0.179	0.125
18.283	-0.198	-4.705E-2	0.181	0.122
18.300	-0.199	-5.195E-2	0.183	0.119
18.317	-0.200	-5.596E-2	0.185	0.119
18.333	-0.201	-5.760E-2	0.187	0.120
18.350	-0.202	-5.753E-2	0.189	0.117
18.367	-0.203	-5.672E-2	0.191	0.114
18.383	-0.204	-5.733E-2	0.193	0.113
18.400	-0.205	-6.549E-2	0.195	0.114
18.417	-0.206	-6.127E-2	0.197	0.112
18.433	-0.207	-6.144E-2	0.199	0.101
18.450	-0.208	-6.672E-2	0.200	9.847E-2
18.467	-0.209	-6.402E-2	0.202	0.101
18.483	-0.210	-6.588E-2	0.203	9.900E-2
18.500	-0.211	-6.770E-2	0.205	9.778E-2
18.517	-0.212	-6.793E-2	0.207	9.116E-2
18.533	-0.213	-6.510E-2	0.208	8.493E-2
18.550	-0.214	-6.654E-2	0.210	7.653E-2
18.567	-0.216	-6.370E-2	0.211	7.308E-2
18.583	-0.217	-6.172E-2	0.212	7.283E-2
18.600	-0.218	-6.514E-2	0.213	6.369E-2
18.617	-0.219	-6.443E-2	0.214	6.245E-2
18.633	-0.220	-6.234E-2	0.215	6.008E-2
18.650	-0.221	-6.201E-2	0.216	4.639E-2
18.667	-0.222	-5.946E-2	0.217	4.083E-2
18.683	-0.223	-5.414E-2	0.218	3.592E-2
18.700	-0.224	-5.702E-2	0.218	3.000E-2
18.717	-0.225	-5.462E-2	0.219	2.334E-2
18.733	-0.226	-4.928E-2	0.219	2.139E-2
18.750	-0.226	-5.249E-2	0.219	1.931E-2
18.767	-0.227	-4.843E-2	0.219	6.718E-3
18.783	-0.228	-4.074E-2	0.219	3.133E-3
18.800	-0.229	-4.386E-2	0.220	2.125E-3
18.817	-0.229	-4.187E-2	0.220	-8.358E-3
18.833	-0.230	-3.735E-2	0.219	-1.880E-2
18.850	-0.231	-3.594E-2	0.219	-1.946E-2
18.867	-0.231	-3.066E-2	0.219	-2.567E-2
18.883	-0.232	-2.719E-2	0.218	-3.572E-2
18.900	-0.232	-3.107E-2	0.217	-4.280E-2
18.917	-0.233	-3.135E-2	0.217	-4.712E-2
18.933	-0.233	-1.985E-2	0.216	-4.770E-2
18.950	-0.233	-1.537E-2	0.215	-5.768E-2
18.967	-0.234	-1.709E-2	0.214	-6.475E-2
18.983	-0.234	-1.348E-2	0.213	-6.950E-2
19.000	-0.234	-9.111E-3	0.212	-7.711E-2
19.017	-0.234	-2.897E-3	0.210	-8.069E-2
19.033	-0.234	-1.865E-3	0.209	-8.381E-2
19.050	-0.234	8.815E-4	0.207	-8.878E-2
19.067	-0.234	2.260E-3	0.206	-9.482E-2
19.083	-0.234	2.162E-3	0.204	-9.499E-2
19.100	-0.234	6.511E-3	0.203	-0.101
19.117	-0.234	1.083E-2	0.201	-0.113
19.133	-0.234	1.169E-2	0.199	-0.112
19.150	-0.234	1.109E-2	0.197	-0.114
19.167	-0.233	1.557E-2	0.195	-0.120
19.183	-0.233	1.980E-2	0.193	-0.119
19.200	-0.233	1.764E-2	0.191	-0.120
19.217	-0.233	2.317E-2	0.189	-0.126
19.233	-0.232	2.595E-2	0.187	-0.131
19.250	-0.232	2.539E-2	0.185	-0.131
19.267	-0.231	3.183E-2	0.183	-0.135
19.283	-0.231	3.085E-2	0.180	-0.136
19.300	-0.230	3.086E-2	0.178	-0.135
19.317	-0.230	2.679E-2	0.176	-0.135
19.333	-0.229	3.095E-2	0.174	-0.136
19.350	-0.229	3.605E-2	0.171	-0.140
19.367	-0.228	3.481E-2	0.169	-0.139
19.383	-0.227	3.638E-2	0.167	-0.136
19.400	-0.227	3.406E-2	0.164	-0.138
19.417	-0.226	3.600E-2	0.162	-0.137
19.433	-0.226	4.104E-2	0.160	-0.132
19.450	-0.225	3.552E-2	0.158	-0.130
19.467	-0.224	3.610E-2	0.156	-0.134
19.483	-0.224	3.767E-2	0.153	-0.131
19.500	-0.223	3.258E-2	0.151	-0.125
19.517	-0.223	3.328E-2	0.149	-0.125
19.533	-0.222	3.895E-2	0.147	-0.123
19.550	-0.221	4.049E-2	0.145	-0.121
19.567	-0.221	3.748E-2	0.143	-0.117
19.583	-0.220	3.823E-2	0.141	-0.110
19.600	-0.219	3.583E-2	0.139	-0.107
19.617	-0.219	3.390E-2	0.138	-0.104
19.633	-0.218	3.610E-2	0.136	-9.922E-2
19.650	-0.218	3.401E-2	0.134	-9.316E-2
19.667	-0.217	2.786E-2	0.133	-8.856E-2
19.683	-0.217	2.825E-2	0.131	-8.662E-2
19.700	-0.216	2.781E-2	0.130	-8.008E-2
19.717	-0.216	2.221E-2	0.129	-7.259E-2
19.733	-0.216	2.031E-2	0.127	-6.747E-2
19.750	-0.215	1.960E-2	0.126	-6.291E-2
19.767	-0.215	1.889E-2	0.125	-5.702E-2
19.783	-0.215	1.731E-2	0.124	-5.215E-2
19.800	-0.214	1.726E-2	0.124	-4.948E-2
19.817	-0.214	1.031E-2	0.123	-4.151E-2
19.833	-0.214	6.411E-3	0.122	-3.515E-2
19.850	-0.214	8.375E-3	0.122	-2.572E-2
19.867	-0.214	8.295E-3	0.121	-2.393E-2
19.883	-0.213	4.843E-3	0.121	-1.773E-2
19.900	-0.214	2.304E-4	0.121	-6.592E-3
19.917	-0.213	2.178E-4	0.121	-7.810E-3
19.933	-0.213	-4.506E-3	0.120	1.335E-3
19.950	-0.214	-6.425E-3	0.121	1.169E-2
19.967	-0.214	-8.204E-3	0.121	1.737E-2
19.983	-0.214	-1.321E-2	0.121	2.532E-2
20.000	-0.214	-1.084E-2	0.122	2.903E-2
20.017	-0.214	-1.239E-2	0.122	3.185E-2
20.033	-0.215	-1.768E-2	0.123	4.158E-2
20.050	-0.215	-1.864E-2	0.124	4.792E-2
20.067	-0.215	-2.427E-2	0.124	5.011E-2
20.083	-0.216	-2.172E-2	0.125	5.910E-2
20.100	-0.216	-2.422E-2	0.126	6.730E-2
20.117	-0.216	-3.088E-2	0.127	6.951E-2
20.133	-0.217	-3.086E-2	0.129	7.298E-2
20.150	-0.217	-3.275E-2	0.130	7.964E-2
20.167	-0.218	-2.973E-2	0.131	8.345E-2
20.183	-0.218	-2.918E-2	0.133	8.973E-2
20.200	-0.219	-3.384E-2	0.134	9.498E-2
20.217	-0.220	-3.472E-2	0.136	9.779E-2
20.233	-0.220	-3.536E-2	0.138	0.103
20.250	-0.221	-3.467E-2	0.139	0.108
20.267	-0.221	-3.532E-2	0.141	0.111
20.283	-0.222	-4.558E-2	0.143	0.110
20.300	-0.223	-4.209E-2	0.145	0.117
20.317	-0.223	-3.358E-2	0.147	0.122
20.333	-0.224	-3.575E-2	0.149	0.124
20.350	-0.225	-3.626E-2	0.151	0.124
20.367	-0.225	-4.047E-2	0.153	0.128
20.383	-0.226	-4.268E-2	0.155	0.131
20.400	-0.227	-3.935E-2	0.157	0.135
20.417	-0.227	-3.966E-2	0.160	0.139
20.433	-0.228	-4.281E-2	0.162	0.132
20.450	-0.229	-3.602E-2	0.164	0.131
20.467	-0.229	-3.278E-2	0.166	0.135
20.483	-0.230	-3.875E-2	0.169	0.136
20.500	-0.230	-3.854E-2	0.171	0.133
20.517	-0.231	-3.364E-2	0.173	0.134
20.533	-0.232	-2.860E-2	0.175	0.135
20.550	-0.232	-2.745E-2	0.178	0.133
20.567	-0.232	-2.996E-2	0.180	0.133
20.583	-0.233	-3.056E-2	0.182	0.129
20.600	-0.233	-2.285E-2	0.184	0.129
20.617	-0.234	-2.313E-2	0.186	0.128
20.633	-0.234	-2.172E-2	0.188	0.126
20.650	-0.234	-1.319E-2	0.191	0.124
20.667	-0.235	-1.379E-2	0.193	0.118
20.683	-0.235	-1.530E-2	0.194	0.114
20.700	-0.235	-1.407E-2	0.196	0.114
20.717	-0.235	-8.542E-3	0.198	0.110
20.733	-0.235	-7.507E-3	0.200	0.106
20.750	-0.236	-5.023E-3	0.202	0.102
20.767	-0.236	5.766E-4	0.203	9.699E-2
20.783	-0.236	-2.540E-4	0.205	9.436E-2
20.800	-0.236	5.211E-3	0.207	8.533E-2
20.817	-0.235	1.108E-2	0.208	7.989E-2
20.833	-0.235	9.371E-3	0.209	7.622E-2
20.850	-0.235	1.480E-2	0.210	7.209E-2
20.867	-0.235	1.692E-2	0.212	6.906E-2
20.883	-0.235	1.981E-2	0.213	6.134E-2
20.900	-0.234	2.275E-2	0.214	5.688E-2
20.917	-0.234	2.132E-2	0.215	5.067E-2
20.933	-0.233	2.714E-2	0.215	4.443E-2
20.950	-0.233	3.724E-2	0.216	3.776E-2
20.967	-0.232	4.102E-2	0.217	3.217E-2
20.983	-0.232	3.925E-2	0.217	2.668E-2
21.000	-0.231	4.014E-2	0.218	2.057E-2
21.017	-0.230	3.992E-2	0.218	1.502E-2
21.033	-0.230	4.038E-2	0.218	9.243E-3
21.050	-0.229	4.405E-2	0.218	3.357E-3
21.067	-0.228	4.915E-2	0.218	-3.118E-3
21.083	-0.227	4.913E-2	0.218	-7.899E-3
21.100	-0.226	5.206E-2	0.218	-1.429E-2
21.117	-0.225	5.470E-2	0.218	-1.953E-2
21.133	-0.225	5.546E-2	0.217	-2.315E-2
21.150	-0.224	5.695E-2	0.217	-3.119E-2
21.167	-0.223	6.046E-2	0.216	-4.260E-2
21.183	-0.222	6.426E-2	0.215	-4.670E-2
21.200	-0.221	6.412E-2	0.215	-4.649E-2
21.217	-0.219	6.193E-2	0.214	-5.747E-2
21.233	-0.218	6.575E-2	0.213	-5.997E-2
21.250	-0.217	7.114E-2	0.212	-5.751E-2
21.267	-0.216	6.848E-2	0.211	-6.832E-2
21.283	-0.215	7.053E-2	0.210	-7.289E-2
21.300	-0.214	7.105E-2	0.208	-7.620E-2
21.317	-0.213	6.948E-2	0.207	-8.200E-2
21.333	-0.211	7.009E-2	0.206	-8.673E-2
21.350	-0.210	6.901E-2	0.204	-9.272E-2
21.367	-0.209	6.697E-2	0.203	-9.552E-2
21.383	-0.208	6.557E-2	0.201	-9.904E-2
21.400	-0.207	6.322E-2	0.199	-0.101
21.417	-0.206	6.231E-2	0.198	-0.102
21.433	-0.205	6.818E-2	0.196	-0.103
21.450	-0.204	6.947E-2	0.194	-0.107
21.467	-0.203	6.281E-2	0.192	-0.108
21.483	-0.202	5.812E-2	0.191	-0.110
21.500	-0.201	5.899E-2	0.189	-0.113
21.517	-0.200	5.748E-2	0.187	-0.114
21.533	-0.199	5.157E-2	0.185	-0.118
21.550	-0.198	4.787E-2	0.183	-0.117
21.567	-0.197	4.909E-2	0.181	-0.119
21.583	-0.196	4.649E-2	0.179	-0.120
21.600	-0.196	4.139E-2	0.177	-0.117
21.617	-0.195	4.322E-2	0.175	-0.118
21.633	-0.194	4.187E-2	0.173	-0.118
21.650	-0.193	3.730E-2	0.171	-0.116
21.667	-0.193	3.107E-2	0.169	-0.119
21.683	-0.192	2.743E-2	0.167	-0.116
21.700	-0.192	2.116E-2	0.165	-0.111
21.717	-0.192	1.749E-2	0.163	-0.109
21.733	-0.191	1.543E-2	0.162	-0.108
21.750	-0.191	1.363E-2	0.160	-0.106
21.767	-0.191	1.201E-2	0.158	-9.907E-2
21.783	-0.191	2.320E-3	0.156	-9.992E-2
21.800	-0.191	-2.161E-3	0.155	-0.101
21.817	-0.191	-6.332E-3	0.153	-9.712E-2
21.833	-0.191	-1.024E-2	0.151	-9.689E-2
21.850	-0.191	-1.145E-2	0.150	-9.188E-2
21.867	-0.191	-1.308E-2	0.148	-8.449E-2
21.883	-0.192	-2.152E-2	0.147	-8.313E-2
21.900	-0.192	-2.528E-2	0.146	-7.496E-2
21.917	-0.193	-2.848E-2	0.145	-7.285E-2
21.933	-0.193	-3.547E-2	0.143	-7.586E-2
21.950	-0.194	-3.810E-2	0.142	-6.667E-2
21.967	-0.194	-4.395E-2	0.141	-6.004E-2
21.983	-0.195	-4.639E-2	0.140	-5.763E-2
22.000	-0.196	-4.625E-2	0.139	-5.424E-2
22.017	-0.197	-5.253E-2	0.138	-4.779E-2
22.033	-0.198	-5.861E-2	0.137	-4.089E-2
22.050	-0.199	-6.008E-2	0.137	-4.070E-2
22.067	-0.200	-6.111E-2	0.136	-3.634E-2
22.083	-0.201	-6.375E-2	0.136	-3.085E-2
22.100	-0.202	-7.213E-2	0.135	-2.217E-2
22.117	-0.203	-7.224E-2	0.135	-1.724E-2
22.133	-0.204	-6.837E-2	0.135	-1.513E-2
22.150	-0.205	-7.712E-2	0.134	-6.751E-3
22.167	-0.207	-8.550E-2	0.134	-4.097E-3
22.183	-0.208	-8.521E-2	0.134	-1.891E-3
22.200	-0.210	-8.406E-2	0.134	4.440E-3
22.217	-0.211	-9.101E-2	0.134	7.455E-3
22.233	-0.213	-9.567E-2	0.134	9.806E-3
22.250	-0.214	-9.578E-2	0.135	1.703E-2
22.267	-0.216	-9.466E-2	0.135	2.473E-2
22.283	-0.217	-9.796E-2	0.136	2.822E-2
22.300	-0.219	-0.104	0.136	3.177E-2
22.317	-0.221	-0.100	0.137	3.612E-2
22.333	-0.222	-9.927E-2	0.137	4.189E-2
22.350	-0.224	-0.100	0.138	4.864E-2
22.367	-0.226	-9.799E-2	0.139	4.925E-2
22.383	-0.227	-0.101	0.140	4.992E-2
22.400	-0.229	-0.107	0.140	5.779E-2
22.417	-0.231	-0.104	0.142	6.253E-2
22.433	-0.233	-0.102	0.143	6.195E-2
22.450	-0.234	-9.826E-2	0.144	6.602E-2
22.467	-0.236	-9.464E-2	0.145	6.938E-2
22.483	-0.238	-9.953E-2	0.146	7.068E-2
22.500	-0.239	-0.101	0.147	7.466E-2
22.517	-0.241	-9.669E-2	0.148	7.393E-2
22.533	-0.242	-8.971E-2	0.150	7.958E-2
22.550	-0.244	-8.712E-2	0.151	8.303E-2
22.567	-0.245	-9.186E-2	0.152	8.138E-2
22.583	-0.247	-8.775E-2	0.154	8.510E-2
22.600	-0.248	-8.385E-2	0.155	8.779E-2
22.617	-0.250	-7.835E-2	0.157	8.809E-2
22.633	-0.251	-7.379E-2	0.158	8.468E-2
22.650	-0.252	-7.165E-2	0.160	8.459E-2
22.667	-0.253	-6.503E-2	0.161	8.899E-2
22.683	-0.254	-6.416E-2	0.163	9.086E-2
22.700	-0.255	-5.943E-2	0.164	8.691E-2
22.717	-0.256	-5.297E-2	0.165	9.047E-2
22.733	-0.257	-4.982E-2	0.167	9.076E-2
22.750	-0.258	-4.511E-2	0.168	8.951E-2
22.767	-0.259	-4.250E-2	0.170	8.719E-2
22.783	-0.259	-4.070E-2	0.171	8.253E-2
22.800	-0.260	-3.804E-2	0.173	8.241E-2
22.817	-0.261	-3.510E-2	0.174	8.350E-2
22.833	-0.261	-2.277E-2	0.176	8.328E-2
22.850	-0.261	-1.479E-2	0.177	7.903E-2
22.867	-0.262	-1.809E-2	0.178	7.983E-2
22.883	-0.262	-1.022E-2	0.180	7.899E-2
22.900	-0.262	8.322E-4	0.181	7.368E-2
22.917	-0.262	3.137E-3	0.182	7.341E-2
22.933	-0.262	1.085E-2	0.183	6.665E-2
22.950	-0.262	1.839E-2	0.184	5.752E-2
22.967	-0.261	1.704E-2	0.185	6.051E-2
22.983	-0.261	2.072E-2	0.186	6.210E-2
23.000	-0.261	3.062E-2	0.187	5.635E-2
23.017	-0.260	3.346E-2	0.188	5.291E-2
23.033	-0.260	3.885E-2	0.189	5.176E-2
23.050	-0.259	4.934E-2	0.190	4.876E-2
23.067	-0.258	5.206E-2	0.191	4.308E-2
23.083	-0.257	5.454E-2	0.191	4.085E-2
23.100	-0.256	5.844E-2	0.192	3.792E-2
23.117	-0.255	6.416E-2	0.193	2.881E-2
23.133	-0.254	7.136E-2	0.193	2.540E-2
23.150	-0.253	7.556E-2	0.193	2.396E-2
23.167	-0.251	7.769E-2	0.194	1.980E-2
23.183	-0.250	8.198E-2	0.194	1.589E-2
23.200	-0.249	9.088E-2	0.194	1.550E-2
23.217	-0.247	9.226E-2	0.195	1.403E-2
23.233	-0.246	9.359E-2	0.195	8.083E-3
23.250	-0.244	0.102	0.195	2.054E-3
23.267	-0.242	0.107	0.195	-1.764E-3
23.283	-0.240	0.107	0.195	-2.783E-3
23.300	-0.239	0.109	0.195	-4.935E-3
23.317	-0.237	0.117	0.195	-9.661E-3
23.333	-0.235	0.115	0.194	-1.281E-2
23.350	-0.233	0.113	0.194	-1.658E-2
23.367	-0.231	0.122	0.194	-1.783E-2
23.383	-0.229	0.118	0.194	-2.336E-2
23.400	-0.227	0.120	0.193	-2.703E-2
23.417	-0.225	0.125	0.193	-2.632E-2
23.433	-0.223	0.120	0.192	-3.065E-2
23.450	-0.221	0.122	0.192	-3.475E-2
23.467	-0.219	0.127	0.191	-3.582E-2
23.483	-0.217	0.129	0.190	-3.732E-2
23.500	-0.215	0.128	0.190	-3.973E-2
23.517	-0.212	0.128	0.189	-4.018E-2
23.533	-0.210	0.126	0.188	-4.364E-2
23.550	-0.208	0.125	0.188	-4.758E-2
23.567	-0.206	0.124	0.187	-4.980E-2
23.583	-0.204	0.118	0.186	-4.888E-2
23.600	-0.202	0.121	0.185	-5.131E-2
23.617	-0.200	0.119	0.184	-5.137E-2
23.633	-0.198	0.113	0.183	-5.017E-2
23.650	-0.196	0.110	0.183	-5.411E-2
23.667	-0.195	0.106	0.182	-5.328E-2
23.683	-0.193	0.103	0.181	-5.335E-2
23.700	-0.191	0.101	0.180	-5.550E-2
23.717	-0.189	0.101	0.179	-5.762E-2
23.733	-0.188	9.585E-2	0.178	-5.646E-2
23.750	-0.186	9.035E-2	0.177	-5.499E-2
23.767	-0.185	8.912E-2	0.176	-5.631E-2
23.783	-0.183	8.642E-2	0.175	-5.149E-2
23.800	-0.182	8.053E-2	0.174	-4.965E-2
23.817	-0.181	7.479E-2	0.174	-5.215E-2
23.833	-0.179	6.763E-2	0.173	-5.190E-2
23.850	-0.178	6.558E-2	0.172	-5.295E-2
23.867	-0.177	6.377E-2	0.171	-4.936E-2
23.883	-0.176	5.115E-2	0.170	-4.562E-2
23.900	-0.175	4.651E-2	0.169	-4.769E-2
23.917	-0.175	4.373E-2	0.169	-4.599E-2
23.933	-0.174	3.741E-2	0.168	-4.001E-2
23.950	-0.173	3.130E-2	0.167	-4.042E-2
23.967	-0.173	2.612E-2	0.167	-4.405E-2
23.983	-0.172	2.234E-2	0.166	-3.871E-2
24.000	-0.172	1.475E-2	0.165	-3.384E-2
24.017	-0.172	4.170E-3	0.165	-3.087E-2
24.033	-0.172	-1.093E-3	0.164	-3.238E-2
24.050	-0.172	-4.378E-3	0.164	-3.308E-2
24.067	-0.172	-1.279E-2	0.163	-2.767E-2
24.083	-0.172	-1.881E-2	0.163	-2.301E-2
24.100	-0.173	-2.167E-2	0.162	-2.000E-2
24.117	-0.173	-2.782E-2	0.162	-1.922E-2
24.133	-0.174	-3.008E-2	0.162	-1.689E-2
24.150	-0.174	-3.808E-2	0.161	-1.389E-2
24.167	-0.175	-4.751E-2	0.161	-1.205E-2
24.183	-0.176	-5.211E-2	0.161	-6.188E-3
24.200	-0.177	-5.940E-2	0.161	-9.246E-4
24.217	-0.178	-6.402E-2	0.161	-1.385E-3
24.233	-0.179	-6.567E-2	0.161	-8.543E-4
24.250	-0.180	-6.723E-2	0.161	1.787E-3
24.267	-0.181	-8.357E-2	0.161	5.795E-3
24.283	-0.183	-9.066E-2	0.161	7.060E-3
24.300	-0.184	-8.517E-2	0.161	8.221E-3
24.317	-0.186	-9.276E-2	0.161	1.151E-2
24.333	-0.187	-9.947E-2	0.162	1.077E-2
24.350	-0.189	-0.101	0.162	1.625E-2
24.367	-0.191	-0.104	0.162	1.957E-2
24.383	-0.192	-0.108	0.162	1.813E-2
24.400	-0.194	-0.108	0.163	2.121E-2
24.417	-0.196	-0.115	0.163	2.413E-2
24.433	-0.198	-0.127	0.164	2.502E-2
24.450	-0.200	-0.122	0.164	2.696E-2
24.467	-0.202	-0.121	0.165	2.825E-2
24.483	-0.204	-0.127	0.165	2.561E-2
24.500	-0.206	-0.127	0.165	2.943E-2
24.517	-0.208	-0.134	0.166	3.331E-2
24.533	-0.211	-0.130	0.166	3.407E-2
24.550	-0.213	-0.133	0.167	3.522E-2
24.567	-0.215	-0.139	0.168	3.336E-2
24.583	-0.217	-0.134	0.168	3.447E-2
24.600	-0.220	-0.134	0.169	3.720E-2
24.617	-0.222	-0.135	0.169	3.647E-2
24.633	-0.224	-0.135	0.170	3.638E-2
24.650	-0.226	-0.133	0.171	3.619E-2
24.667	-0.229	-0.136	0.171	3.692E-2
24.683	-0.231	-0.137	0.172	3.523E-2
24.700	-0.233	-0.135	0.172	3.494E-2
24.717	-0.235	-0.128	0.173	3.657E-2
24.733	-0.237	-0.126	0.174	3.529E-2
24.750	-0.240	-0.129	0.174	3.450E-2
24.767	-0.242	-0.120	0.175	3.236E-2
24.783	-0.244	-0.119	0.175	3.212E-2
24.800	-0.246	-0.118	0.176	3.274E-2
24.817	-0.248	-0.113	0.176	2.649E-2
24.833	-0.249	-0.112	0.177	2.452E-2
24.850	-0.251	-0.105	0.177	2.473E-2
24.867	-0.253	-0.102	0.178	2.136E-2
24.883	-0.255	-0.101	0.178	2.034E-2
24.900	-0.256	-9.049E-2	0.178	2.150E-2
24.917	-0.258	-8.572E-2	0.179	1.782E-2
24.933	-0.259	-8.283E-2	0.179	1.449E-2
24.950	-0.260	-8.125E-2	0.179	1.113E-2
24.967	-0.262	-7.611E-2	0.179	1.142E-2
24.983	-0.263	-6.555E-2	0.179	1.446E-2
25.000	-0.264	-6.459E-2	0.180	7.322E-3
25.017	-0.265	-6.016E-2	0.180	3.304E-3
25.033	-0.266	-5.059E-2	0.180	3.127E-3
25.050	-0.267	-4.478E-2	0.180	-1.877E-3
25.067	-0.268	-4.317E-2	0.180	-3.750E-3
25.083	-0.268	-3.758E-2	0.180	-3.837E-3
25.100	-0.269	-2.702E-2	0.180	-7.922E-3
25.117	-0.269	-1.899E-2	0.179	-9.389E-3
25.133	-0.269	-1.060E-2	0.179	-7.432E-3
25.150	-0.270	-6.444E-3	0.179	-1.262E-2
25.167	-0.270	-7.025E-4	0.179	-1.669E-2
25.183	-0.270	5.885E-3	0.179	-1.648E-2
25.200	-0.269	7.397E-3	0.178	-1.767E-2
25.217	-0.269	1.689E-2	0.178	-2.297E-2
25.233	-0.269	2.355E-2	0.178	-2.704E-2
25.250	-0.269	2.797E-2	0.177	-2.532E-2
25.267	-0.268	3.848E-2	0.177	-2.708E-2
25.283	-0.267	4.233E-2	0.176	-3.053E-2
25.300	-0.267	4.445E-2	0.176	-3.140E-2
25.317	-0.266	5.073E-2	0.175	-2.851E-2
25.333	-0.265	5.656E-2	0.175	-3.303E-2
25.350	-0.264	6.544E-2	0.174	-4.154E-2
25.367	-0.263	7.196E-2	0.173	-3.837E-2
25.383	-0.261	7.647E-2	0.173	-3.527E-2
25.400	-0.260	7.836E-2	0.172	-4.052E-2
25.417	-0.259	8.285E-2	0.171	-4.308E-2
25.433	-0.257	8.769E-2	0.171	-4.504E-2
25.450	-0.256	9.187E-2	0.170	-4.689E-2
25.467	-0.254	9.785E-2	0.169	-4.376E-2
25.483	-0.253	0.101	0.169	-4.654E-2
25.500	-0.251	0.111	0.168	-4.700E-2
25.517	-0.249	0.109	0.167	-4.253E-2
25.533	-0.247	0.111	0.166	-4.400E-2
25.550	-0.245	0.118	0.165	-4.676E-2
25.567	-0.243	0.111	0.165	-4.712E-2
25.583	-0.242	0.113	0.164	-4.552E-2
25.600	-0.240	0.126	0.163	-4.419E-2
25.617	-0.237	0.128	0.162	-4.549E-2
25.633	-0.235	0.119	0.162	-4.685E-2
25.650	-0.233	0.123	0.161	-3.981E-2
25.667	-0.231	0.133	0.160	-3.880E-2
25.683	-0.229	0.133	0.160	-4.355E-2
25.700	-0.227	0.130	0.159	-4.347E-2
25.717	-0.225	0.126	0.158	-4.010E-2
25.733	-0.223	0.128	0.158	-3.509E-2
25.750	-0.220	0.128	0.157	-3.515E-2
25.767	-0.218	0.127	0.156	-3.496E-2
25.783	-0.216	0.128	0.156	-3.072E-2
25.800	-0.214	0.126	0.155	-2.804E-2
25.817	-0.212	0.125	0.155	-2.632E-2
25.833	-0.210	0.121	0.154	-2.439E-2
25.850	-0.208	0.121	0.154	-2.125E-2
25.867	-0.206	0.119	0.154	-1.679E-2
25.883	-0.204	0.116	0.153	-1.381E-2
25.900	-0.202	0.117	0.153	-1.279E-2
25.917	-0.200	0.110	0.153	-1.308E-2
25.933	-0.198	0.102	0.153	-1.096E-2
25.950	-0.197	0.103	0.153	-2.367E-3
25.967	-0.195	0.103	0.153	5.411E-5
25.983	-0.193	0.102	0.153	5.057E-4
26.000	-0.192	9.605E-2	0.153	3.021E-3
26.017	-0.190	8.746E-2	0.153	6.663E-3
26.033	-0.189	9.059E-2	0.153	1.144E-2
26.050	-0.187	8.884E-2	0.153	1.453E-2
26.067	-0.186	7.296E-2	0.153	1.503E-2
26.083	-0.185	6.639E-2	0.154	1.681E-2
26.100	-0.183	6.394E-2	0.154	2.481E-2
26.117	-0.182	6.058E-2	0.155	2.772E-2
26.133	-0.181	5.864E-2	0.155	3.213E-2
26.150	-0.180	5.117E-2	0.156	3.673E-2
26.167	-0.180	4.755E-2	0.156	3.871E-2
