#multi:
	mass A		mass B		
t	x	vx	x	vx	
17.117	-0.207	8.439E-2	0.210	-0.101
17.133	-0.206	9.008E-2	0.209	-0.103
17.150	-0.204	8.582E-2	0.207	-0.102
17.167	-0.203	8.465E-2	0.205	-0.104
17.183	-0.202	8.807E-2	0.204	-0.107
17.200	-0.200	8.911E-2	0.202	-0.106
17.217	-0.199	9.234E-2	0.200	-0.106
17.233	-0.197	8.723E-2	0.198	-0.110
17.250	-0.196	8.251E-2	0.196	-0.109
17.267	-0.194	9.003E-2	0.195	-0.107
17.283	-0.193	8.916E-2	0.193	-0.104
17.300	-0.191	8.231E-2	0.191	-0.101
17.317	-0.190	8.261E-2	0.189	-0.105
17.333	-0.189	8.342E-2	0.188	-0.105
17.350	-0.187	8.360E-2	0.186	-0.101
17.367	-0.186	7.809E-2	0.184	-9.801E-2
17.383	-0.185	7.340E-2	0.183	-9.782E-2
17.400	-0.183	7.677E-2	0.181	-9.229E-2
17.417	-0.182	7.103E-2	0.180	-9.325E-2
17.433	-0.181	6.359E-2	0.178	-9.285E-2
17.450	-0.180	6.765E-2	0.177	-8.695E-2
17.467	-0.179	6.594E-2	0.175	-8.638E-2
17.483	-0.178	5.518E-2	0.174	-7.876E-2
17.500	-0.177	5.780E-2	0.172	-7.299E-2
17.517	-0.176	5.924E-2	0.171	-7.114E-2
17.533	-0.175	5.065E-2	0.170	-6.965E-2
17.550	-0.174	4.335E-2	0.169	-6.871E-2
17.567	-0.174	3.886E-2	0.168	-6.189E-2
17.583	-0.173	3.543E-2	0.167	-5.602E-2
17.600	-0.172	3.148E-2	0.166	-5.466E-2
17.617	-0.172	2.918E-2	0.165	-4.933E-2
17.633	-0.171	2.531E-2	0.164	-4.211E-2
17.650	-0.171	2.003E-2	0.164	-3.817E-2
17.667	-0.171	1.497E-2	0.163	-3.824E-2
17.683	-0.170	8.496E-3	0.162	-3.290E-2
17.700	-0.170	6.833E-3	0.162	-2.327E-2
17.717	-0.170	4.360E-3	0.162	-1.922E-2
17.733	-0.170	-4.905E-3	0.161	-1.544E-2
17.750	-0.170	-1.286E-2	0.161	-9.101E-3
17.767	-0.171	-1.085E-2	0.161	-2.950E-3
17.783	-0.171	-1.079E-2	0.161	-8.486E-4
17.800	-0.171	-2.140E-2	0.161	4.640E-3
17.817	-0.171	-2.536E-2	0.161	8.556E-3
17.833	-0.172	-3.013E-2	0.161	1.494E-2
17.850	-0.172	-3.461E-2	0.162	2.168E-2
17.867	-0.173	-3.925E-2	0.162	2.735E-2
17.883	-0.174	-4.600E-2	0.163	3.696E-2
17.900	-0.175	-4.563E-2	0.163	3.964E-2
17.917	-0.175	-4.856E-2	0.164	4.084E-2
17.933	-0.176	-5.718E-2	0.165	4.740E-2
17.950	-0.177	-6.428E-2	0.165	4.814E-2
17.967	-0.178	-6.899E-2	0.166	5.427E-2
17.983	-0.179	-6.732E-2	0.167	6.052E-2
18.000	-0.181	-6.613E-2	0.168	6.039E-2
18.017	-0.182	-7.280E-2	0.169	6.885E-2
18.033	-0.183	-7.721E-2	0.170	7.018E-2
18.050	-0.184	-7.700E-2	0.172	7.272E-2
18.067	-0.186	-8.031E-2	0.173	7.387E-2
18.083	-0.187	-8.142E-2	0.174	7.817E-2
18.100	-0.188	-8.516E-2	0.175	8.541E-2
18.117	-0.190	-8.805E-2	0.177	8.647E-2
18.133	-0.191	-8.752E-2	0.178	8.952E-2
18.150	-0.193	-8.963E-2	0.180	9.062E-2
18.167	-0.194	-9.456E-2	0.181	9.377E-2
18.183	-0.196	-9.546E-2	0.183	9.470E-2
18.200	-0.197	-9.377E-2	0.185	9.396E-2
18.217	-0.199	-9.559E-2	0.186	9.661E-2
18.233	-0.201	-9.498E-2	0.188	9.797E-2
18.250	-0.202	-9.592E-2	0.189	9.860E-2
18.267	-0.204	-0.100	0.191	0.102
18.283	-0.205	-9.465E-2	0.193	0.100
18.300	-0.207	-9.374E-2	0.194	9.718E-2
18.317	-0.209	-9.357E-2	0.196	0.100
18.333	-0.210	-8.937E-2	0.198	0.101
18.350	-0.212	-9.358E-2	0.199	9.686E-2
18.367	-0.213	-8.711E-2	0.201	9.843E-2
18.383	-0.214	-8.369E-2	0.203	9.836E-2
18.400	-0.216	-8.568E-2	0.204	9.315E-2
18.417	-0.217	-8.514E-2	0.206	9.307E-2
18.433	-0.219	-8.152E-2	0.207	9.215E-2
18.450	-0.220	-7.999E-2	0.209	9.034E-2
18.467	-0.221	-7.516E-2	0.210	9.012E-2
18.483	-0.223	-7.091E-2	0.212	8.372E-2
18.500	-0.224	-7.292E-2	0.213	7.687E-2
18.517	-0.225	-6.968E-2	0.214	7.827E-2
18.533	-0.226	-6.232E-2	0.216	7.835E-2
18.550	-0.227	-5.592E-2	0.217	7.720E-2
18.567	-0.228	-5.419E-2	0.218	7.566E-2
18.583	-0.229	-5.148E-2	0.220	6.948E-2
18.600	-0.230	-4.150E-2	0.221	6.355E-2
18.617	-0.230	-3.587E-2	0.222	5.833E-2
18.633	-0.231	-3.748E-2	0.223	5.458E-2
18.650	-0.232	-3.422E-2	0.223	5.350E-2
18.667	-0.232	-2.494E-2	0.224	4.688E-2
18.683	-0.232	-2.191E-2	0.225	3.585E-2
18.700	-0.233	-1.983E-2	0.226	3.165E-2
18.717	-0.233	-1.184E-2	0.226	3.246E-2
18.733	-0.233	-9.246E-3	0.227	2.918E-2
18.750	-0.233	-3.167E-3	0.227	2.257E-2
18.767	-0.233	5.258E-3	0.227	1.966E-2
18.783	-0.233	3.348E-3	0.228	1.458E-2
18.800	-0.233	1.242E-2	0.228	8.759E-3
18.817	-0.233	1.984E-2	0.228	4.440E-3
18.833	-0.233	2.102E-2	0.228	-3.727E-3
18.850	-0.232	2.651E-2	0.228	-8.403E-3
18.867	-0.232	2.979E-2	0.228	-8.953E-3
18.883	-0.231	3.712E-2	0.228	-1.094E-2
18.900	-0.230	4.321E-2	0.227	-1.835E-2
18.917	-0.230	4.804E-2	0.227	-2.686E-2
18.933	-0.229	4.930E-2	0.226	-2.843E-2
18.950	-0.228	5.407E-2	0.226	-3.418E-2
18.967	-0.227	5.691E-2	0.225	-4.101E-2
18.983	-0.226	6.103E-2	0.225	-4.306E-2
19.000	-0.225	6.478E-2	0.224	-4.271E-2
19.017	-0.224	6.696E-2	0.223	-4.967E-2
19.033	-0.223	7.378E-2	0.222	-5.169E-2
19.050	-0.221	7.745E-2	0.222	-5.486E-2
19.067	-0.220	8.120E-2	0.220	-6.292E-2
19.083	-0.219	8.222E-2	0.219	-6.752E-2
19.100	-0.217	8.543E-2	0.218	-7.281E-2
19.117	-0.216	9.245E-2	0.217	-7.191E-2
19.133	-0.214	9.365E-2	0.216	-7.331E-2
19.150	-0.213	9.051E-2	0.215	-7.188E-2
19.167	-0.211	9.315E-2	0.213	-8.094E-2
19.183	-0.210	9.711E-2	0.212	-8.870E-2
19.200	-0.208	9.480E-2	0.210	-8.367E-2
19.217	-0.207	9.689E-2	0.209	-8.604E-2
19.233	-0.205	0.101	0.208	-8.926E-2
19.250	-0.203	0.102	0.206	-8.897E-2
19.267	-0.201	0.101	0.205	-8.928E-2
19.283	-0.200	0.102	0.203	-9.158E-2
19.300	-0.198	0.102	0.202	-9.279E-2
19.317	-0.196	9.793E-2	0.200	-9.306E-2
19.333	-0.195	9.635E-2	0.198	-9.544E-2
19.350	-0.193	0.101	0.197	-9.218E-2
19.367	-0.191	9.959E-2	0.195	-9.096E-2
19.383	-0.190	9.617E-2	0.194	-9.433E-2
19.400	-0.188	9.672E-2	0.192	-9.106E-2
19.417	-0.187	9.241E-2	0.191	-9.086E-2
19.433	-0.185	9.181E-2	0.189	-9.007E-2
19.450	-0.184	9.104E-2	0.188	-8.840E-2
19.467	-0.182	8.630E-2	0.186	-9.049E-2
19.483	-0.181	8.610E-2	0.185	-8.458E-2
19.500	-0.179	8.117E-2	0.183	-7.968E-2
19.517	-0.178	7.868E-2	0.182	-8.379E-2
19.533	-0.177	7.455E-2	0.181	-8.051E-2
19.550	-0.175	6.900E-2	0.179	-7.663E-2
19.567	-0.174	7.027E-2	0.178	-7.287E-2
19.583	-0.173	6.643E-2	0.177	-6.720E-2
19.600	-0.172	6.093E-2	0.176	-6.891E-2
19.617	-0.171	5.360E-2	0.175	-6.461E-2
19.633	-0.170	5.040E-2	0.174	-6.044E-2
19.650	-0.169	5.057E-2	0.173	-5.627E-2
19.667	-0.169	4.236E-2	0.172	-5.202E-2
19.683	-0.168	3.596E-2	0.171	-4.902E-2
19.700	-0.167	3.465E-2	0.170	-4.298E-2
19.717	-0.167	2.996E-2	0.170	-3.772E-2
19.733	-0.166	2.641E-2	0.169	-3.628E-2
19.750	-0.166	2.003E-2	0.168	-3.597E-2
19.767	-0.166	7.837E-3	0.168	-1.755E-2
19.783	-0.166	8.479E-3	0.168	-1.073E-2
19.800	-0.165	7.474E-3	0.167	-2.005E-2
19.817	-0.165	-4.404E-4	0.167	-1.653E-2
19.833	-0.165	-1.555E-3	0.167	-1.197E-2
19.850	-0.166	-6.063E-3	0.167	-1.034E-2
19.867	-0.166	-1.206E-2	0.166	-5.628E-3
19.883	-0.166	-1.337E-2	0.166	-4.844E-4
19.900	-0.166	-2.182E-2	0.166	6.183E-4
19.917	-0.167	-2.562E-2	0.166	8.571E-3
19.933	-0.167	-2.697E-2	0.167	1.654E-2
19.950	-0.168	-3.852E-2	0.167	1.754E-2
19.967	-0.168	-4.129E-2	0.167	1.746E-2
19.983	-0.169	-4.031E-2	0.168	2.546E-2
20.000	-0.170	-4.654E-2	0.168	3.473E-2
20.017	-0.170	-5.599E-2	0.169	3.626E-2
20.033	-0.171	-5.819E-2	0.169	3.917E-2
20.050	-0.172	-5.839E-2	0.170	4.600E-2
20.067	-0.173	-6.819E-2	0.171	4.987E-2
20.083	-0.175	-7.928E-2	0.172	5.166E-2
20.100	-0.176	-8.237E-2	0.173	5.331E-2
20.117	-0.177	-7.668E-2	0.174	5.200E-2
20.133	-0.179	-7.654E-2	0.174	5.909E-2
20.150	-0.180	-8.475E-2	0.175	6.977E-2
20.167	-0.181	-8.895E-2	0.177	7.138E-2
20.183	-0.183	-9.370E-2	0.178	6.725E-2
20.200	-0.185	-9.558E-2	0.179	7.166E-2
20.217	-0.186	-9.482E-2	0.180	7.502E-2
20.233	-0.188	-0.100	0.181	7.518E-2
20.250	-0.189	-0.101	0.183	7.661E-2
20.267	-0.191	-9.967E-2	0.184	7.720E-2
20.283	-0.193	-0.103	0.185	8.072E-2
20.300	-0.195	-0.105	0.187	8.423E-2
20.317	-0.196	-0.101	0.188	8.606E-2
20.333	-0.198	-0.103	0.190	8.348E-2
20.350	-0.200	-0.107	0.191	8.618E-2
20.367	-0.201	-0.106	0.192	8.999E-2
20.383	-0.203	-0.106	0.194	8.662E-2
20.400	-0.205	-0.106	0.195	8.867E-2
20.417	-0.207	-0.106	0.197	9.258E-2
20.433	-0.209	-0.101	0.198	9.226E-2
20.450	-0.210	-9.666E-2	0.200	8.589E-2
20.467	-0.212	-0.103	0.201	8.525E-2
20.483	-0.214	-0.100	0.203	8.368E-2
20.500	-0.215	-9.369E-2	0.204	8.249E-2
20.517	-0.217	-9.511E-2	0.206	8.552E-2
20.533	-0.218	-9.294E-2	0.207	7.617E-2
20.550	-0.220	-9.139E-2	0.208	7.408E-2
20.567	-0.221	-8.716E-2	0.209	7.556E-2
20.583	-0.223	-8.279E-2	0.211	7.159E-2
20.600	-0.224	-8.188E-2	0.212	7.019E-2
20.617	-0.225	-7.549E-2	0.213	6.880E-2
20.633	-0.227	-6.980E-2	0.214	6.624E-2
20.650	-0.228	-7.208E-2	0.215	6.439E-2
20.667	-0.229	-6.895E-2	0.216	5.680E-2
20.683	-0.230	-5.949E-2	0.217	5.378E-2
20.700	-0.231	-5.479E-2	0.218	5.220E-2
20.717	-0.232	-5.269E-2	0.219	4.730E-2
20.733	-0.233	-4.594E-2	0.220	4.747E-2
20.750	-0.233	-3.964E-2	0.220	4.380E-2
20.767	-0.234	-3.559E-2	0.221	3.557E-2
20.783	-0.235	-3.417E-2	0.222	3.277E-2
20.800	-0.235	-3.068E-2	0.222	3.341E-2
20.817	-0.236	-2.306E-2	0.223	2.537E-2
20.833	-0.236	-1.714E-2	0.223	1.867E-2
20.850	-0.236	-1.697E-2	0.223	1.716E-2
20.867	-0.237	-8.477E-3	0.224	1.134E-2
20.883	-0.236	-3.453E-4	0.224	3.873E-3
20.900	-0.237	-1.792E-4	0.224	-5.027E-4
20.917	-0.236	1.141E-2	0.224	-3.030E-3
20.933	-0.236	1.191E-2	0.224	-5.620E-3
20.950	-0.236	1.265E-2	0.223	-9.857E-3
20.967	-0.236	2.105E-2	0.223	-1.526E-2
20.983	-0.235	3.082E-2	0.223	-2.137E-2
21.000	-0.235	3.959E-2	0.223	-2.442E-2
21.017	-0.234	3.825E-2	0.222	-2.741E-2
21.033	-0.233	4.170E-2	0.222	-3.292E-2
21.050	-0.233	4.650E-2	0.221	-3.765E-2
21.067	-0.232	4.938E-2	0.220	-4.135E-2
21.083	-0.231	5.888E-2	0.220	-4.425E-2
21.100	-0.230	6.431E-2	0.219	-4.853E-2
21.117	-0.229	6.305E-2	0.218	-5.526E-2
21.133	-0.228	6.667E-2	0.217	-5.776E-2
21.150	-0.227	7.459E-2	0.216	-5.493E-2
21.167	-0.225	8.058E-2	0.215	-5.792E-2
21.183	-0.224	7.824E-2	0.214	-6.538E-2
21.200	-0.223	8.113E-2	0.213	-6.816E-2
21.217	-0.221	8.851E-2	0.212	-7.014E-2
21.233	-0.220	8.869E-2	0.211	-7.602E-2
21.250	-0.218	9.591E-2	0.209	-7.937E-2
21.267	-0.217	9.801E-2	0.208	-7.697E-2
21.283	-0.215	8.952E-2	0.207	-7.689E-2
21.300	-0.214	9.658E-2	0.205	-8.242E-2
21.317	-0.212	0.103	0.204	-8.411E-2
21.333	-0.210	0.102	0.203	-8.200E-2
21.350	-0.208	0.100	0.201	-8.473E-2
21.367	-0.207	0.107	0.200	-8.686E-2
21.383	-0.205	0.110	0.198	-8.729E-2
21.400	-0.203	0.103	0.197	-8.639E-2
21.417	-0.201	0.104	0.196	-8.335E-2
21.433	-0.200	0.103	0.194	-8.444E-2
21.450	-0.198	0.103	0.193	-8.734E-2
21.467	-0.196	0.106	0.191	-8.801E-2
21.483	-0.194	0.106	0.190	-7.832E-2
21.500	-0.193	0.102	0.189	-7.808E-2
21.517	-0.191	9.977E-2	0.187	-8.303E-2
21.533	-0.189	0.102	0.186	-8.337E-2
21.550	-0.188	9.748E-2	0.184	-8.097E-2
21.567	-0.186	9.438E-2	0.183	-7.585E-2
21.583	-0.185	9.599E-2	0.182	-7.532E-2
21.600	-0.183	9.274E-2	0.181	-7.159E-2
21.617	-0.181	9.272E-2	0.180	-7.041E-2
21.633	-0.180	8.938E-2	0.178	-6.841E-2
21.650	-0.178	8.289E-2	0.177	-6.365E-2
21.667	-0.177	7.846E-2	0.176	-6.346E-2
21.683	-0.176	8.023E-2	0.175	-5.932E-2
21.700	-0.174	7.781E-2	0.174	-5.130E-2
21.717	-0.173	7.003E-2	0.173	-5.040E-2
21.733	-0.172	6.773E-2	0.173	-4.874E-2
21.750	-0.171	5.922E-2	0.172	-4.319E-2
21.767	-0.170	5.707E-2	0.171	-3.867E-2
21.783	-0.169	5.025E-2	0.170	-3.457E-2
21.800	-0.168	4.143E-2	0.170	-2.977E-2
21.817	-0.168	4.131E-2	0.170	-2.715E-2
21.833	-0.167	3.949E-2	0.169	-2.793E-2
21.850	-0.166	3.504E-2	0.169	-2.151E-2
21.867	-0.166	2.964E-2	0.168	-1.497E-2
21.883	-0.165	2.368E-2	0.168	-1.157E-2
21.900	-0.165	1.751E-2	0.168	-3.660E-3
21.917	-0.165	1.507E-2	0.168	1.471E-3
21.933	-0.165	6.724E-3	0.168	4.506E-3
21.950	-0.165	7.813E-4	0.168	5.357E-3
21.967	-0.165	1.314E-3	0.168	1.240E-2
21.983	-0.165	-6.420E-3	0.169	1.621E-2
22.000	-0.165	-1.545E-2	0.169	1.398E-2
22.017	-0.165	-1.985E-2	0.169	2.265E-2
22.033	-0.165	-2.764E-2	0.169	3.064E-2
22.050	-0.166	-3.346E-2	0.170	3.183E-2
22.067	-0.167	-3.122E-2	0.171	3.725E-2
22.083	-0.167	-3.295E-2	0.171	4.129E-2
22.100	-0.168	-4.128E-2	0.172	4.356E-2
22.117	-0.168	-4.492E-2	0.173	4.729E-2
22.133	-0.169	-4.963E-2	0.173	4.929E-2
22.150	-0.170	-5.686E-2	0.174	5.490E-2
22.167	-0.171	-5.910E-2	0.175	5.874E-2
22.183	-0.172	-6.059E-2	0.176	6.179E-2
22.200	-0.173	-6.965E-2	0.177	6.635E-2
22.217	-0.174	-7.205E-2	0.179	7.081E-2
22.233	-0.175	-7.665E-2	0.180	7.073E-2
22.250	-0.177	-8.061E-2	0.181	7.080E-2
22.267	-0.178	-7.835E-2	0.182	7.492E-2
22.283	-0.180	-8.188E-2	0.183	7.817E-2
22.300	-0.181	-8.673E-2	0.185	7.755E-2
22.317	-0.182	-8.971E-2	0.186	7.607E-2
22.333	-0.184	-9.167E-2	0.187	8.518E-2
22.350	-0.185	-9.300E-2	0.189	8.739E-2
22.367	-0.187	-9.624E-2	0.190	8.322E-2
22.383	-0.189	-9.617E-2	0.192	8.734E-2
22.400	-0.190	-9.802E-2	0.193	9.068E-2
22.417	-0.192	-0.103	0.195	8.736E-2
22.433	-0.194	-0.102	0.196	8.971E-2
22.450	-0.195	-0.103	0.198	9.155E-2
22.467	-0.197	-0.104	0.199	9.133E-2
22.483	-0.199	-0.102	0.201	9.053E-2
22.500	-0.200	-0.100	0.202	8.180E-2
22.517	-0.202	-0.101	0.203	8.855E-2
22.533	-0.204	-0.106	0.205	9.177E-2
22.550	-0.206	-0.103	0.206	8.151E-2
22.567	-0.207	-9.798E-2	0.208	7.961E-2
22.583	-0.209	-9.990E-2	0.209	8.070E-2
22.600	-0.211	-9.630E-2	0.210	8.177E-2
22.617	-0.212	-9.170E-2	0.212	7.727E-2
22.633	-0.214	-8.870E-2	0.213	7.289E-2
22.650	-0.215	-8.963E-2	0.214	7.262E-2
22.667	-0.217	-9.257E-2	0.215	7.083E-2
22.683	-0.218	-8.866E-2	0.217	6.860E-2
22.700	-0.220	-7.959E-2	0.218	6.510E-2
22.717	-0.221	-8.082E-2	0.219	6.062E-2
22.733	-0.222	-7.787E-2	0.220	5.455E-2
22.750	-0.223	-6.836E-2	0.221	5.027E-2
22.767	-0.225	-6.822E-2	0.221	4.671E-2
22.783	-0.226	-6.856E-2	0.222	4.928E-2
22.800	-0.227	-6.367E-2	0.223	4.259E-2
22.817	-0.228	-5.504E-2	0.224	3.620E-2
22.833	-0.229	-5.322E-2	0.224	3.335E-2
22.850	-0.230	-5.115E-2	0.225	2.578E-2
22.867	-0.230	-4.365E-2	0.225	2.685E-2
22.883	-0.231	-3.553E-2	0.226	2.290E-2
22.900	-0.232	-3.273E-2	0.226	1.610E-2
22.917	-0.232	-2.899E-2	0.226	1.102E-2
22.933	-0.233	-2.550E-2	0.226	2.177E-3
22.950	-0.233	-2.340E-2	0.226	-2.686E-3
22.967	-0.233	-1.776E-2	0.226	-2.845E-3
22.983	-0.234	-1.124E-2	0.226	-6.401E-3
23.000	-0.234	-4.185E-3	0.226	-1.359E-2
23.017	-0.234	-3.112E-3	0.226	-1.892E-2
23.033	-0.234	1.173E-3	0.225	-2.085E-2
23.050	-0.234	7.542E-3	0.225	-3.081E-2
23.067	-0.234	1.448E-2	0.224	-3.351E-2
23.083	-0.233	1.756E-2	0.224	-3.559E-2
23.100	-0.233	2.075E-2	0.223	-4.602E-2
23.117	-0.232	2.813E-2	0.222	-4.468E-2
23.133	-0.232	3.394E-2	0.222	-4.352E-2
23.150	-0.231	3.823E-2	0.221	-4.988E-2
23.167	-0.231	3.963E-2	0.220	-5.374E-2
23.183	-0.230	4.385E-2	0.219	-5.794E-2
23.200	-0.229	4.840E-2	0.218	-6.495E-2
23.217	-0.228	5.789E-2	0.217	-6.824E-2
23.233	-0.227	6.193E-2	0.216	-7.264E-2
23.250	-0.226	5.918E-2	0.214	-7.639E-2
23.267	-0.225	6.794E-2	0.213	-7.646E-2
23.283	-0.224	7.473E-2	0.212	-7.938E-2
23.300	-0.223	7.452E-2	0.211	-8.227E-2
23.317	-0.222	7.706E-2	0.209	-8.449E-2
23.333	-0.220	7.749E-2	0.208	-8.094E-2
23.350	-0.219	8.327E-2	0.206	-8.144E-2
23.367	-0.218	8.416E-2	0.205	-8.879E-2
23.383	-0.216	8.016E-2	0.203	-9.144E-2
23.400	-0.215	8.597E-2	0.202	-9.347E-2
23.417	-0.213	9.426E-2	0.200	-9.384E-2
23.433	-0.212	9.617E-2	0.199	-9.262E-2
23.450	-0.210	9.074E-2	0.197	-9.411E-2
23.467	-0.209	9.116E-2	0.196	-9.160E-2
23.483	-0.207	9.390E-2	0.194	-9.271E-2
23.500	-0.206	9.781E-2	0.193	-9.623E-2
23.517	-0.204	9.856E-2	0.191	-9.099E-2
23.533	-0.202	9.662E-2	0.190	-9.251E-2
23.550	-0.201	9.528E-2	0.188	-9.505E-2
23.567	-0.199	9.367E-2	0.186	-9.094E-2
23.583	-0.198	9.591E-2	0.185	-8.953E-2
23.600	-0.196	9.404E-2	0.183	-9.073E-2
23.617	-0.194	9.435E-2	0.182	-8.762E-2
23.633	-0.193	9.002E-2	0.180	-8.497E-2
23.650	-0.191	8.577E-2	0.179	-8.269E-2
23.667	-0.190	8.803E-2	0.178	-8.153E-2
23.683	-0.188	8.677E-2	0.176	-7.942E-2
23.700	-0.187	8.181E-2	0.175	-7.396E-2
23.717	-0.186	8.224E-2	0.174	-7.291E-2
23.733	-0.184	8.111E-2	0.173	-6.964E-2
23.750	-0.183	7.686E-2	0.172	-6.322E-2
23.767	-0.182	7.705E-2	0.171	-6.065E-2
23.783	-0.180	7.443E-2	0.170	-5.589E-2
23.800	-0.179	6.117E-2	0.169	-5.452E-2
23.817	-0.178	5.959E-2	0.168	-5.068E-2
23.833	-0.177	5.952E-2	0.167	-4.347E-2
23.850	-0.176	5.335E-2	0.166	-4.251E-2
23.867	-0.175	5.373E-2	0.166	-3.616E-2
23.883	-0.175	4.812E-2	0.165	-2.972E-2
23.900	-0.174	4.863E-2	0.165	-2.758E-2
23.917	-0.173	4.339E-2	0.164	-2.490E-2
23.933	-0.172	3.302E-2	0.164	-2.185E-2
23.950	-0.172	3.088E-2	0.163	-1.646E-2
23.967	-0.171	2.808E-2	0.163	-8.469E-3
23.983	-0.171	2.406E-2	0.163	-3.384E-3
24.000	-0.171	1.979E-2	0.163	8.023E-4
24.017	-0.170	1.106E-2	0.163	6.750E-3
24.033	-0.170	7.475E-3	0.163	9.297E-3
24.050	-0.170	5.839E-3	0.163	1.617E-2
24.067	-0.170	7.724E-4	0.164	2.177E-2
24.083	-0.170	-3.825E-3	0.164	1.986E-2
24.100	-0.170	-4.308E-3	0.165	2.757E-2
24.117	-0.170	-9.844E-3	0.165	3.634E-2
24.133	-0.170	-1.748E-2	0.166	4.092E-2
24.150	-0.171	-2.087E-2	0.166	4.302E-2
24.167	-0.171	-2.963E-2	0.167	4.443E-2
24.183	-0.172	-3.456E-2	0.168	4.872E-2
24.200	-0.172	-3.594E-2	0.169	5.581E-2
24.217	-0.173	-3.960E-2	0.170	5.845E-2
24.233	-0.174	-4.545E-2	0.171	6.102E-2
24.250	-0.174	-4.864E-2	0.172	6.884E-2
24.267	-0.175	-5.483E-2	0.173	7.346E-2
24.283	-0.176	-5.817E-2	0.174	7.855E-2
24.300	-0.177	-5.655E-2	0.176	7.785E-2
24.317	-0.178	-6.547E-2	0.177	7.780E-2
24.333	-0.179	-6.238E-2	0.178	8.381E-2
24.350	-0.180	-6.506E-2	0.180	8.493E-2
24.367	-0.182	-7.539E-2	0.181	9.110E-2
24.383	-0.183	-7.826E-2	0.183	9.387E-2
24.400	-0.184	-7.652E-2	0.184	9.278E-2
24.417	-0.185	-7.739E-2	0.186	9.382E-2
24.433	-0.187	-8.378E-2	0.187	9.419E-2
24.450	-0.188	-8.111E-2	0.189	9.672E-2
24.467	-0.189	-7.562E-2	0.191	9.816E-2
24.483	-0.191	-8.331E-2	0.192	0.102
24.500	-0.192	-9.292E-2	0.194	0.101
24.517	-0.194	-8.566E-2	0.196	9.883E-2
24.533	-0.195	-8.293E-2	0.197	9.970E-2
24.550	-0.196	-8.614E-2	0.199	9.857E-2
24.567	-0.198	-9.239E-2	0.201	9.899E-2
24.583	-0.200	-9.296E-2	0.202	9.973E-2
24.600	-0.201	-8.668E-2	0.204	9.878E-2
24.617	-0.202	-8.439E-2	0.206	9.715E-2
24.633	-0.204	-8.687E-2	0.207	9.507E-2
24.650	-0.205	-8.949E-2	0.209	9.325E-2
24.667	-0.207	-8.640E-2	0.210	9.756E-2
24.683	-0.208	-8.394E-2	0.212	9.148E-2
24.700	-0.210	-8.256E-2	0.213	8.007E-2
24.717	-0.211	-8.244E-2	0.215	8.488E-2
24.733	-0.212	-7.990E-2	0.216	8.461E-2
24.750	-0.214	-7.228E-2	0.217	7.913E-2
24.767	-0.215	-7.058E-2	0.219	7.607E-2
24.783	-0.216	-7.197E-2	0.220	7.002E-2
24.800	-0.217	-6.963E-2	0.221	6.743E-2
24.817	-0.218	-6.667E-2	0.222	6.628E-2
24.833	-0.219	-6.332E-2	0.223	6.531E-2
24.850	-0.220	-6.374E-2	0.224	5.705E-2
24.867	-0.222	-5.659E-2	0.225	5.022E-2
24.883	-0.222	-5.095E-2	0.226	5.101E-2
24.900	-0.223	-5.304E-2	0.227	4.106E-2
24.917	-0.224	-4.405E-2	0.227	4.051E-2
24.933	-0.225	-4.132E-2	0.228	4.153E-2
24.950	-0.225	-3.608E-2	0.229	3.466E-2
24.967	-0.226	-2.904E-2	0.229	3.028E-2
24.983	-0.226	-2.830E-2	0.230	1.760E-2
25.000	-0.227	-2.581E-2	0.230	1.244E-2
25.017	-0.227	-2.145E-2	0.230	1.284E-2
25.033	-0.228	-1.661E-2	0.230	4.608E-3
25.050	-0.228	-1.293E-2	0.230	9.433E-4
25.067	-0.228	-9.545E-3	0.230	-2.105E-4
25.083	-0.228	-6.177E-3	0.230	-6.242E-3
25.100	-0.228	-2.783E-4	0.230	-1.384E-2
25.117	-0.228	3.282E-3	0.230	-1.814E-2
25.133	-0.228	8.362E-3	0.230	-1.982E-2
25.150	-0.228	1.179E-2	0.229	-2.851E-2
25.167	-0.228	1.616E-2	0.229	-3.753E-2
25.183	-0.227	2.185E-2	0.228	-4.150E-2
25.200	-0.227	2.531E-2	0.227	-3.985E-2
25.217	-0.227	3.111E-2	0.227	-4.696E-2
25.233	-0.226	3.852E-2	0.226	-5.302E-2
25.250	-0.225	4.144E-2	0.225	-5.244E-2
25.267	-0.225	4.112E-2	0.224	-5.959E-2
25.283	-0.224	4.489E-2	0.223	-6.250E-2
25.300	-0.223	4.901E-2	0.222	-6.836E-2
25.317	-0.222	5.031E-2	0.221	-7.264E-2
25.333	-0.221	5.739E-2	0.219	-7.780E-2
25.350	-0.220	6.455E-2	0.218	-8.234E-2
25.367	-0.219	6.320E-2	0.217	-8.064E-2
25.383	-0.218	6.638E-2	0.215	-8.376E-2
25.400	-0.217	6.698E-2	0.214	-8.360E-2
25.417	-0.216	6.980E-2	0.213	-9.091E-2
25.433	-0.215	7.385E-2	0.211	-9.320E-2
25.450	-0.214	7.575E-2	0.209	-9.310E-2
25.467	-0.212	7.854E-2	0.208	-9.406E-2
25.483	-0.211	7.914E-2	0.206	-9.541E-2
25.500	-0.210	8.240E-2	0.205	-0.101
25.517	-0.208	8.023E-2	0.203	-9.904E-2
