#multi:
	mass A		mass B		
t	x	vx	x	vx	
22.150	-0.187	9.961E-2	0.172	-7.755E-3
22.167	-0.186	9.411E-2	0.172	-3.012E-3
22.183	-0.184	9.155E-2	0.172	2.133E-3
22.200	-0.183	9.231E-2	0.172	4.224E-3
22.217	-0.181	8.732E-2	0.172	7.786E-4
22.233	-0.180	8.145E-2	0.172	6.351E-3
22.250	-0.178	7.767E-2	0.172	1.057E-2
22.267	-0.177	7.774E-2	0.173	1.334E-2
22.283	-0.176	7.142E-2	0.173	1.655E-2
22.300	-0.175	6.580E-2	0.173	1.679E-2
22.317	-0.174	6.310E-2	0.173	1.940E-2
22.333	-0.173	5.795E-2	0.174	1.908E-2
22.350	-0.172	5.584E-2	0.174	2.907E-2
22.367	-0.171	5.352E-2	0.175	3.363E-2
22.383	-0.170	4.655E-2	0.175	2.820E-2
22.400	-0.169	3.634E-2	0.176	3.069E-2
22.417	-0.169	3.311E-2	0.176	3.708E-2
22.433	-0.168	3.097E-2	0.177	3.865E-2
22.450	-0.168	2.465E-2	0.178	4.081E-2
22.467	-0.167	2.016E-2	0.178	3.978E-2
22.483	-0.167	1.596E-2	0.179	3.971E-2
22.500	-0.167	1.249E-2	0.180	4.863E-2
22.517	-0.167	8.570E-3	0.180	4.919E-2
22.533	-0.166	2.661E-3	0.181	4.885E-2
22.550	-0.166	-3.716E-3	0.182	5.279E-2
22.567	-0.167	-8.151E-3	0.183	5.321E-2
22.583	-0.167	-1.237E-2	0.184	5.676E-2
22.600	-0.167	-1.683E-2	0.185	5.833E-2
22.617	-0.167	-2.379E-2	0.186	5.817E-2
22.633	-0.168	-2.810E-2	0.187	5.974E-2
22.650	-0.168	-3.172E-2	0.188	6.317E-2
22.667	-0.169	-3.850E-2	0.189	5.994E-2
22.683	-0.170	-4.161E-2	0.190	5.936E-2
22.700	-0.170	-4.376E-2	0.191	6.511E-2
22.717	-0.171	-4.866E-2	0.192	6.489E-2
22.733	-0.172	-5.104E-2	0.193	6.679E-2
22.750	-0.173	-5.566E-2	0.194	6.176E-2
22.767	-0.174	-6.010E-2	0.195	6.147E-2
22.783	-0.175	-6.500E-2	0.196	6.674E-2
22.800	-0.176	-6.911E-2	0.197	6.781E-2
22.817	-0.177	-6.919E-2	0.199	6.392E-2
22.833	-0.178	-7.422E-2	0.200	5.817E-2
22.850	-0.179	-7.677E-2	0.200	6.332E-2
22.867	-0.181	-7.514E-2	0.202	6.116E-2
22.883	-0.182	-8.165E-2	0.203	5.658E-2
22.900	-0.183	-8.738E-2	0.204	5.937E-2
22.917	-0.185	-8.476E-2	0.204	5.749E-2
22.933	-0.186	-8.966E-2	0.205	5.776E-2
22.950	-0.188	-9.085E-2	0.206	5.284E-2
22.967	-0.189	-8.964E-2	0.207	5.079E-2
22.983	-0.191	-9.189E-2	0.208	5.202E-2
23.000	-0.192	-9.397E-2	0.209	4.613E-2
23.017	-0.194	-9.465E-2	0.210	4.529E-2
23.033	-0.196	-9.503E-2	0.210	4.300E-2
23.050	-0.197	-9.547E-2	0.211	3.685E-2
23.067	-0.199	-9.405E-2	0.212	3.606E-2
23.083	-0.200	-9.465E-2	0.212	3.441E-2
23.100	-0.202	-9.224E-2	0.213	3.296E-2
23.117	-0.203	-9.403E-2	0.213	3.255E-2
23.133	-0.205	-9.523E-2	0.214	2.368E-2
23.150	-0.207	-9.218E-2	0.214	1.659E-2
23.167	-0.208	-9.515E-2	0.214	1.736E-2
23.183	-0.210	-9.084E-2	0.215	1.676E-2
23.200	-0.211	-8.532E-2	0.215	1.581E-2
23.217	-0.213	-8.707E-2	0.215	7.914E-3
23.233	-0.214	-8.751E-2	0.215	-7.686E-4
23.250	-0.215	-8.312E-2	0.215	-7.212E-4
23.267	-0.217	-8.204E-2	0.215	-1.219E-3
23.283	-0.218	-8.186E-2	0.215	-2.608E-3
23.300	-0.220	-7.499E-2	0.215	-8.822E-3
23.317	-0.221	-7.133E-2	0.215	-1.469E-2
23.333	-0.222	-7.000E-2	0.215	-1.679E-2
23.350	-0.223	-6.933E-2	0.214	-2.369E-2
23.367	-0.224	-6.788E-2	0.214	-2.759E-2
23.383	-0.225	-6.385E-2	0.213	-2.827E-2
23.400	-0.226	-6.307E-2	0.213	-3.367E-2
23.417	-0.227	-5.827E-2	0.212	-3.933E-2
23.433	-0.228	-5.269E-2	0.212	-4.152E-2
23.450	-0.229	-4.997E-2	0.211	-4.188E-2
23.467	-0.230	-4.590E-2	0.210	-4.553E-2
23.483	-0.231	-3.992E-2	0.209	-4.974E-2
23.500	-0.231	-3.464E-2	0.209	-5.044E-2
23.517	-0.232	-3.271E-2	0.208	-5.822E-2
23.533	-0.232	-3.060E-2	0.207	-6.448E-2
23.550	-0.233	-2.978E-2	0.206	-6.399E-2
23.567	-0.233	-2.310E-2	0.204	-6.635E-2
23.583	-0.234	-1.720E-2	0.203	-6.835E-2
23.600	-0.234	-1.724E-2	0.202	-7.302E-2
23.617	-0.234	-1.016E-2	0.201	-7.474E-2
23.633	-0.234	-5.765E-3	0.200	-7.678E-2
23.650	-0.234	-6.122E-3	0.198	-8.036E-2
23.667	-0.234	-1.310E-3	0.197	-8.155E-2
23.683	-0.234	2.656E-3	0.196	-8.529E-2
23.700	-0.234	8.657E-3	0.194	-8.670E-2
23.717	-0.234	1.287E-2	0.193	-8.541E-2
23.733	-0.234	1.511E-2	0.191	-8.927E-2
23.750	-0.234	1.915E-2	0.190	-8.827E-2
23.767	-0.233	2.546E-2	0.188	-8.953E-2
23.783	-0.233	2.823E-2	0.187	-9.213E-2
23.800	-0.232	2.879E-2	0.185	-9.072E-2
23.817	-0.232	3.710E-2	0.184	-9.182E-2
23.833	-0.231	3.763E-2	0.182	-8.688E-2
23.850	-0.231	3.687E-2	0.181	-9.114E-2
23.867	-0.230	4.349E-2	0.179	-9.864E-2
23.883	-0.229	4.599E-2	0.178	-9.176E-2
23.900	-0.228	4.745E-2	0.176	-8.726E-2
23.917	-0.228	5.118E-2	0.175	-8.606E-2
23.933	-0.227	4.958E-2	0.173	-8.623E-2
23.950	-0.226	5.067E-2	0.172	-8.676E-2
23.967	-0.225	5.826E-2	0.170	-8.543E-2
23.983	-0.224	5.440E-2	0.169	-8.761E-2
24.000	-0.223	5.716E-2	0.167	-8.646E-2
24.017	-0.222	6.376E-2	0.166	-7.977E-2
24.033	-0.221	6.179E-2	0.165	-7.492E-2
24.050	-0.220	6.187E-2	0.164	-7.691E-2
24.067	-0.219	6.668E-2	0.162	-7.292E-2
24.083	-0.218	6.815E-2	0.161	-6.862E-2
24.100	-0.217	6.485E-2	0.160	-7.050E-2
24.117	-0.216	6.375E-2	0.159	-6.814E-2
24.133	-0.215	6.572E-2	0.158	-5.985E-2
24.150	-0.213	6.774E-2	0.157	-5.658E-2
24.167	-0.212	6.528E-2	0.156	-5.408E-2
24.183	-0.211	6.572E-2	0.155	-4.914E-2
24.200	-0.210	6.872E-2	0.154	-4.746E-2
24.217	-0.209	7.336E-2	0.153	-4.121E-2
24.233	-0.208	6.850E-2	0.153	-3.386E-2
24.250	-0.207	6.033E-2	0.152	-3.302E-2
24.267	-0.206	6.130E-2	0.152	-2.835E-2
24.283	-0.205	6.239E-2	0.151	-2.423E-2
24.300	-0.204	6.450E-2	0.151	-2.002E-2
24.317	-0.202	6.029E-2	0.151	-1.546E-2
24.333	-0.202	5.624E-2	0.150	-1.111E-2
24.350	-0.201	5.781E-2	0.150	-5.072E-3
24.367	-0.200	5.326E-2	0.150	-5.158E-3
24.383	-0.199	5.584E-2	0.150	-1.296E-3
24.400	-0.198	5.512E-2	0.150	6.178E-3
24.417	-0.197	4.843E-2	0.150	1.693E-2
24.433	-0.196	4.560E-2	0.151	1.881E-2
24.450	-0.195	4.496E-2	0.151	1.787E-2
24.467	-0.195	4.559E-2	0.151	2.470E-2
24.483	-0.194	3.573E-2	0.152	2.966E-2
24.500	-0.193	3.561E-2	0.152	3.432E-2
24.517	-0.193	4.056E-2	0.153	3.778E-2
24.533	-0.192	3.432E-2	0.154	4.523E-2
24.550	-0.192	2.666E-2	0.154	5.424E-2
24.567	-0.191	2.256E-2	0.155	5.378E-2
24.583	-0.191	2.073E-2	0.156	5.972E-2
24.600	-0.191	2.133E-2	0.157	6.638E-2
24.617	-0.190	2.316E-2	0.158	6.360E-2
24.633	-0.190	1.806E-2	0.160	6.467E-2
24.650	-0.190	1.451E-2	0.161	7.411E-2
24.667	-0.189	1.119E-2	0.162	7.556E-2
24.683	-0.189	7.224E-3	0.163	7.578E-2
24.700	-0.189	3.907E-3	0.165	8.439E-2
24.717	-0.189	-1.448E-3	0.166	8.729E-2
24.733	-0.189	-2.074E-3	0.167	9.131E-2
24.750	-0.189	-1.581E-5	0.169	9.414E-2
24.767	-0.189	-5.581E-3	0.171	9.650E-2
24.783	-0.189	-7.947E-3	0.172	9.982E-2
24.800	-0.189	-9.914E-3	0.174	0.101
24.817	-0.190	-1.108E-2	0.176	0.103
24.833	-0.190	-1.191E-2	0.177	0.105
24.850	-0.190	-1.647E-2	0.179	0.112
24.867	-0.190	-1.887E-2	0.181	0.108
24.883	-0.191	-2.307E-2	0.183	0.107
24.900	-0.191	-1.984E-2	0.185	0.113
24.917	-0.191	-1.966E-2	0.186	0.106
24.933	-0.192	-2.670E-2	0.188	0.106
24.950	-0.192	-2.664E-2	0.190	0.109
24.967	-0.193	-2.531E-2	0.192	0.110
24.983	-0.193	-2.655E-2	0.194	0.108
25.000	-0.193	-3.154E-2	0.195	0.111
25.017	-0.194	-3.206E-2	0.197	0.107
25.033	-0.195	-3.162E-2	0.199	0.104
25.050	-0.195	-3.855E-2	0.201	0.110
25.067	-0.196	-3.508E-2	0.203	0.107
25.083	-0.196	-3.307E-2	0.204	0.107
25.100	-0.197	-3.770E-2	0.206	0.106
25.117	-0.198	-3.524E-2	0.208	9.610E-2
25.133	-0.198	-3.698E-2	0.209	9.613E-2
25.150	-0.199	-3.831E-2	0.211	9.906E-2
25.167	-0.199	-3.578E-2	0.213	9.018E-2
25.183	-0.200	-3.592E-2	0.214	8.541E-2
25.200	-0.201	-3.453E-2	0.216	8.887E-2
25.217	-0.201	-3.568E-2	0.217	8.308E-2
25.233	-0.202	-3.878E-2	0.218	7.742E-2
25.250	-0.202	-3.433E-2	0.220	7.271E-2
25.267	-0.203	-3.345E-2	0.221	7.085E-2
25.283	-0.204	-3.384E-2	0.222	6.992E-2
25.300	-0.204	-3.064E-2	0.223	6.473E-2
25.317	-0.205	-3.447E-2	0.224	5.815E-2
25.333	-0.205	-3.016E-2	0.225	5.181E-2
25.350	-0.206	-2.868E-2	0.226	4.962E-2
25.367	-0.206	-3.120E-2	0.227	4.535E-2
25.383	-0.207	-2.658E-2	0.227	4.018E-2
25.400	-0.207	-2.639E-2	0.228	3.651E-2
25.417	-0.208	-2.488E-2	0.229	2.735E-2
25.433	-0.208	-2.021E-2	0.229	2.175E-2
25.450	-0.208	-2.026E-2	0.229	2.028E-2
25.467	-0.209	-2.511E-2	0.230	1.548E-2
25.483	-0.209	-2.134E-2	0.230	5.461E-3
25.500	-0.209	-1.622E-2	0.230	1.087E-3
25.517	-0.210	-1.537E-2	0.230	4.576E-4
25.533	-0.210	-1.362E-2	0.230	-9.711E-3
25.550	-0.210	-1.552E-2	0.230	-1.008E-2
25.567	-0.210	-9.936E-3	0.229	-1.946E-2
25.583	-0.210	-7.996E-3	0.229	-2.690E-2
25.600	-0.211	-8.560E-3	0.229	-2.515E-2
25.617	-0.211	-1.693E-3	0.228	-3.316E-2
25.633	-0.211	-4.245E-4	0.227	-3.953E-2
25.650	-0.211	-1.086E-3	0.227	-4.361E-2
25.667	-0.211	1.804E-3	0.226	-4.509E-2
25.683	-0.211	2.248E-3	0.225	-5.475E-2
25.700	-0.211	3.472E-3	0.224	-6.221E-2
25.717	-0.210	5.662E-3	0.223	-6.205E-2
25.733	-0.210	7.892E-3	0.222	-6.481E-2
25.750	-0.210	9.874E-3	0.221	-7.015E-2
25.767	-0.210	1.119E-2	0.220	-7.855E-2
25.783	-0.210	1.226E-2	0.218	-8.065E-2
25.800	-0.210	1.209E-2	0.217	-8.393E-2
25.817	-0.209	1.736E-2	0.216	-8.665E-2
25.833	-0.209	1.825E-2	0.214	-8.952E-2
25.850	-0.209	1.633E-2	0.213	-9.494E-2
25.867	-0.209	1.924E-2	0.211	-9.900E-2
25.883	-0.208	1.904E-2	0.209	-0.103
25.900	-0.208	1.933E-2	0.208	-0.104
25.917	-0.208	2.079E-2	0.206	-0.106
25.933	-0.207	2.351E-2	0.204	-0.107
25.950	-0.207	2.347E-2	0.202	-0.110
25.967	-0.206	2.192E-2	0.200	-0.110
25.983	-0.206	2.357E-2	0.199	-0.112
26.000	-0.206	2.420E-2	0.197	-0.113
26.017	-0.205	2.267E-2	0.195	-0.108
26.033	-0.205	2.498E-2	0.193	-0.115
26.050	-0.204	2.040E-2	0.191	-0.118
26.067	-0.204	2.098E-2	0.189	-0.115
26.083	-0.204	2.563E-2	0.187	-0.119
26.100	-0.203	2.210E-2	0.185	-0.118
26.117	-0.203	2.313E-2	0.183	-0.114
26.133	-0.203	2.678E-2	0.181	-0.108
26.150	-0.202	2.430E-2	0.180	-0.108
26.167	-0.202	2.259E-2	0.178	-0.115
26.183	-0.201	2.018E-2	0.176	-0.115
26.200	-0.201	1.692E-2	0.174	-0.110
26.217	-0.201	2.005E-2	0.172	-0.102
26.233	-0.200	1.919E-2	0.170	-0.104
26.250	-0.200	1.789E-2	0.169	-0.104
26.267	-0.200	1.512E-2	0.167	-0.100
26.283	-0.200	1.386E-2	0.165	-0.102
26.300	-0.199	1.035E-2	0.164	-9.535E-2
26.317	-0.199	1.314E-2	0.162	-8.813E-2
26.333	-0.199	1.511E-2	0.161	-8.773E-2
26.350	-0.199	7.253E-3	0.159	-8.478E-2
26.367	-0.199	3.889E-3	0.158	-7.963E-2
26.383	-0.199	4.011E-3	0.157	-7.449E-2
26.400	-0.199	2.318E-3	0.155	-7.015E-2
26.417	-0.199	-4.164E-4	0.154	-7.137E-2
26.433	-0.199	-3.065E-3	0.153	-6.934E-2
26.450	-0.199	-6.933E-3	0.152	-6.227E-2
26.467	-0.199	-3.174E-3	0.151	-5.683E-2
26.483	-0.199	-2.764E-3	0.150	-5.133E-2
26.500	-0.199	-1.072E-2	0.149	-4.281E-2
26.517	-0.199	-9.414E-3	0.149	-3.607E-2
26.533	-0.199	-1.064E-2	0.148	-2.882E-2
26.550	-0.199	-1.610E-2	0.148	-2.770E-2
26.567	-0.200	-1.317E-2	0.147	-3.001E-2
26.583	-0.200	-1.462E-2	0.147	-2.290E-2
26.600	-0.200	-1.987E-2	0.146	-1.744E-2
26.617	-0.201	-2.511E-2	0.146	-1.066E-2
26.633	-0.201	-2.411E-2	0.146	-3.062E-3
26.650	-0.201	-2.484E-2	0.146	-8.241E-4
26.667	-0.202	-2.588E-2	0.146	2.478E-3
26.683	-0.202	-2.381E-2	0.146	1.105E-2
26.700	-0.203	-3.017E-2	0.146	1.698E-2
26.717	-0.203	-3.392E-2	0.147	1.849E-2
26.733	-0.204	-3.237E-2	0.147	2.794E-2
26.750	-0.204	-3.392E-2	0.148	3.594E-2
26.767	-0.205	-3.912E-2	0.148	3.328E-2
26.783	-0.206	-3.791E-2	0.149	3.941E-2
26.800	-0.206	-3.725E-2	0.149	4.969E-2
26.817	-0.207	-4.006E-2	0.150	5.159E-2
26.833	-0.208	-3.719E-2	0.151	5.610E-2
26.850	-0.208	-3.641E-2	0.152	5.983E-2
26.867	-0.209	-4.062E-2	0.153	6.362E-2
26.883	-0.209	-3.928E-2	0.154	6.670E-2
26.900	-0.210	-3.794E-2	0.155	6.552E-2
26.917	-0.211	-3.974E-2	0.156	7.122E-2
26.933	-0.211	-4.257E-2	0.158	7.565E-2
26.950	-0.212	-4.207E-2	0.159	7.806E-2
26.967	-0.213	-4.070E-2	0.160	8.457E-2
26.983	-0.214	-4.348E-2	0.162	9.281E-2
27.000	-0.214	-3.884E-2	0.163	9.108E-2
27.017	-0.215	-3.616E-2	0.165	8.597E-2
27.033	-0.215	-3.577E-2	0.166	9.697E-2
27.050	-0.216	-3.517E-2	0.168	0.102
27.067	-0.217	-3.674E-2	0.170	9.938E-2
27.083	-0.217	-3.534E-2	0.171	0.100
27.100	-0.218	-3.229E-2	0.173	9.793E-2
27.117	-0.218	-3.314E-2	0.175	0.101
27.133	-0.219	-3.337E-2	0.176	0.104
27.150	-0.219	-3.262E-2	0.178	0.104
27.167	-0.220	-3.018E-2	0.180	0.108
27.183	-0.220	-3.030E-2	0.182	0.111
27.200	-0.221	-3.153E-2	0.184	0.107
27.217	-0.221	-2.883E-2	0.185	0.104
27.233	-0.222	-2.605E-2	0.187	0.107
27.250	-0.222	-2.389E-2	0.189	0.106
27.267	-0.223	-2.003E-2	0.191	0.104
27.283	-0.223	-1.406E-2	0.192	0.102
27.300	-0.223	-1.301E-2	0.194	0.103
27.317	-0.223	-1.311E-2	0.196	0.104
27.333	-0.224	-1.208E-2	0.197	0.100
27.350	-0.224	-6.871E-3	0.199	9.795E-2
27.367	-0.224	-2.858E-3	0.201	9.634E-2
27.383	-0.224	-2.983E-3	0.202	9.238E-2
27.400	-0.224	-2.802E-4	0.204	9.201E-2
27.417	-0.224	2.782E-3	0.205	8.823E-2
27.433	-0.224	2.856E-3	0.207	8.341E-2
27.450	-0.224	7.484E-3	0.208	8.224E-2
27.467	-0.224	1.239E-2	0.210	7.535E-2
27.483	-0.223	1.668E-2	0.211	7.038E-2
27.500	-0.223	1.980E-2	0.212	7.156E-2
27.517	-0.223	2.002E-2	0.213	6.895E-2
27.533	-0.222	2.329E-2	0.214	6.093E-2
27.550	-0.222	2.454E-2	0.215	6.135E-2
27.567	-0.222	2.699E-2	0.216	5.868E-2
27.583	-0.221	3.197E-2	0.217	5.187E-2
27.600	-0.221	3.509E-2	0.218	5.057E-2
27.617	-0.220	3.544E-2	0.219	4.700E-2
27.633	-0.219	4.128E-2	0.220	3.939E-2
27.650	-0.219	4.618E-2	0.220	3.316E-2
27.667	-0.218	4.493E-2	0.221	3.122E-2
27.683	-0.217	4.923E-2	0.221	2.243E-2
27.700	-0.216	4.844E-2	0.221	2.068E-2
27.717	-0.215	4.934E-2	0.222	2.218E-2
27.733	-0.215	5.394E-2	0.222	1.341E-2
27.750	-0.214	5.533E-2	0.222	7.656E-3
27.767	-0.213	5.947E-2	0.222	4.010E-3
27.783	-0.212	6.246E-2	0.222	-2.179E-3
27.800	-0.211	6.310E-2	0.222	-3.522E-3
27.817	-0.210	6.475E-2	0.222	-8.071E-3
27.833	-0.208	6.695E-2	0.222	-1.411E-2
27.850	-0.207	7.057E-2	0.222	-1.716E-2
27.867	-0.206	7.381E-2	0.221	-1.979E-2
27.883	-0.205	7.020E-2	0.221	-2.551E-2
27.900	-0.204	6.936E-2	0.221	-3.514E-2
27.917	-0.203	7.093E-2	0.220	-3.532E-2
27.933	-0.201	7.105E-2	0.219	-3.567E-2
27.950	-0.200	7.167E-2	0.219	-4.344E-2
27.967	-0.199	7.218E-2	0.218	-4.401E-2
27.983	-0.198	7.209E-2	0.217	-4.952E-2
28.000	-0.197	7.390E-2	0.216	-5.365E-2
28.017	-0.195	7.126E-2	0.216	-5.446E-2
28.033	-0.194	6.701E-2	0.214	-5.836E-2
28.050	-0.193	6.902E-2	0.214	-6.042E-2
28.067	-0.192	7.202E-2	0.212	-6.401E-2
28.083	-0.191	6.955E-2	0.211	-6.488E-2
28.100	-0.190	6.493E-2	0.210	-6.697E-2
28.117	-0.189	6.957E-2	0.209	-6.812E-2
28.133	-0.187	6.593E-2	0.208	-7.505E-2
28.150	-0.186	6.024E-2	0.207	-7.634E-2
28.167	-0.185	6.173E-2	0.206	-7.427E-2
28.183	-0.184	5.720E-2	0.204	-7.640E-2
28.200	-0.183	5.511E-2	0.203	-8.197E-2
28.217	-0.182	5.343E-2	0.201	-8.209E-2
28.233	-0.182	4.765E-2	0.200	-8.128E-2
28.250	-0.181	4.778E-2	0.199	-8.510E-2
28.267	-0.180	4.598E-2	0.197	-8.393E-2
28.283	-0.179	4.170E-2	0.196	-8.655E-2
28.300	-0.179	3.848E-2	0.195	-8.520E-2
28.317	-0.178	3.312E-2	0.193	-8.227E-2
28.333	-0.178	3.185E-2	0.192	-8.466E-2
28.350	-0.177	3.078E-2	0.190	-8.420E-2
28.367	-0.176	2.738E-2	0.189	-8.616E-2
28.383	-0.176	2.254E-2	0.187	-8.607E-2
28.400	-0.176	1.949E-2	0.186	-7.803E-2
28.417	-0.175	1.679E-2	0.185	-7.668E-2
28.433	-0.175	1.137E-2	0.184	-8.029E-2
28.450	-0.175	1.166E-2	0.182	-7.907E-2
28.467	-0.175	4.073E-3	0.181	-7.460E-2
28.483	-0.175	-2.584E-3	0.180	-7.557E-2
28.500	-0.175	5.705E-4	0.178	-7.550E-2
28.517	-0.175	-3.167E-3	0.177	-7.298E-2
28.533	-0.175	-9.765E-3	0.176	-7.243E-2
28.550	-0.175	-1.429E-2	0.175	-6.898E-2
28.567	-0.175	-1.792E-2	0.174	-6.547E-2
28.583	-0.176	-2.221E-2	0.173	-5.928E-2
28.600	-0.176	-2.584E-2	0.172	-5.610E-2
28.617	-0.177	-2.792E-2	0.171	-5.784E-2
28.633	-0.177	-3.408E-2	0.170	-5.438E-2
28.650	-0.178	-3.621E-2	0.169	-4.957E-2
28.667	-0.178	-4.303E-2	0.168	-4.617E-2
28.683	-0.179	-5.255E-2	0.167	-4.391E-2
28.700	-0.180	-5.105E-2	0.167	-4.039E-2
28.717	-0.181	-5.453E-2	0.166	-3.586E-2
28.733	-0.182	-5.909E-2	0.165	-3.735E-2
28.750	-0.183	-5.930E-2	0.165	-3.202E-2
28.767	-0.184	-6.459E-2	0.164	-2.388E-2
28.783	-0.185	-7.095E-2	0.164	-2.230E-2
28.800	-0.186	-7.202E-2	0.164	-1.814E-2
28.817	-0.187	-7.597E-2	0.163	-1.634E-2
28.833	-0.189	-7.682E-2	0.163	-1.372E-2
28.850	-0.190	-7.516E-2	0.163	-9.813E-3
28.867	-0.191	-7.742E-2	0.163	-4.065E-3
28.883	-0.193	-8.106E-2	0.163	1.370E-3
28.900	-0.194	-8.233E-2	0.163	1.638E-3
28.917	-0.195	-8.762E-2	0.163	5.643E-3
28.933	-0.197	-9.470E-2	0.163	8.088E-3
28.950	-0.198	-8.966E-2	0.163	1.073E-2
28.967	-0.200	-8.717E-2	0.163	1.395E-2
28.983	-0.201	-9.408E-2	0.164	1.434E-2
29.000	-0.203	-9.659E-2	0.164	2.072E-2
29.017	-0.205	-9.419E-2	0.164	2.506E-2
29.033	-0.206	-9.510E-2	0.165	2.412E-2
29.050	-0.208	-9.647E-2	0.165	3.140E-2
29.067	-0.209	-9.902E-2	0.166	3.357E-2
29.083	-0.211	-9.632E-2	0.166	3.315E-2
29.100	-0.213	-9.927E-2	0.167	4.144E-2
29.117	-0.214	-0.104	0.168	3.948E-2
29.133	-0.216	-9.428E-2	0.168	3.890E-2
29.150	-0.218	-9.078E-2	0.169	4.293E-2
29.167	-0.219	-9.985E-2	0.170	4.092E-2
29.183	-0.221	-9.765E-2	0.170	4.201E-2
29.200	-0.222	-8.841E-2	0.171	4.629E-2
29.217	-0.224	-8.736E-2	0.172	5.037E-2
29.233	-0.225	-8.769E-2	0.173	5.244E-2
29.250	-0.227	-8.850E-2	0.174	5.264E-2
29.267	-0.228	-8.497E-2	0.174	5.326E-2
29.283	-0.230	-7.843E-2	0.175	5.461E-2
29.300	-0.231	-7.677E-2	0.176	5.183E-2
29.317	-0.232	-7.897E-2	0.177	5.829E-2
29.333	-0.233	-7.585E-2	0.178	5.879E-2
29.350	-0.235	-6.755E-2	0.179	4.934E-2
29.367	-0.236	-6.463E-2	0.180	5.487E-2
29.383	-0.237	-6.381E-2	0.181	5.589E-2
29.400	-0.238	-5.880E-2	0.182	5.245E-2
29.417	-0.239	-5.408E-2	0.183	5.422E-2
29.433	-0.240	-5.248E-2	0.183	5.704E-2
29.450	-0.241	-4.604E-2	0.184	5.671E-2
29.467	-0.241	-3.649E-2	0.185	5.459E-2
29.483	-0.242	-3.721E-2	0.186	5.434E-2
29.500	-0.242	-3.254E-2	0.187	5.066E-2
29.517	-0.243	-2.597E-2	0.188	5.427E-2
29.533	-0.243	-2.224E-2	0.189	5.310E-2
29.550	-0.244	-1.701E-2	0.190	4.561E-2
29.567	-0.244	-1.705E-2	0.190	4.624E-2
29.583	-0.244	-9.763E-3	0.191	4.884E-2
29.600	-0.244	2.505E-3	0.192	4.807E-2
29.617	-0.244	1.849E-3	0.193	4.307E-2
29.633	-0.244	3.478E-3	0.194	3.996E-2
29.650	-0.244	1.020E-2	0.194	3.617E-2
29.667	-0.244	1.228E-2	0.195	3.662E-2
29.683	-0.244	1.753E-2	0.195	3.093E-2
29.700	-0.243	2.188E-2	0.196	2.794E-2
29.717	-0.243	2.900E-2	0.196	3.259E-2
29.733	-0.242	3.665E-2	0.197	2.888E-2
29.750	-0.242	3.685E-2	0.197	2.734E-2
29.767	-0.241	4.242E-2	0.198	2.294E-2
29.783	-0.240	4.859E-2	0.198	1.885E-2
29.800	-0.239	5.412E-2	0.198	2.135E-2
29.817	-0.238	5.994E-2	0.199	1.932E-2
29.833	-0.237	6.386E-2	0.199	1.590E-2
29.850	-0.236	6.712E-2	0.199	1.066E-2
29.867	-0.235	7.037E-2	0.199	9.656E-3
29.883	-0.234	7.294E-2	0.200	1.026E-2
29.900	-0.233	7.500E-2	0.200	6.640E-3
29.917	-0.231	8.162E-2	0.200	4.883E-3
29.933	-0.230	8.530E-2	0.200	2.365E-3
29.950	-0.229	8.818E-2	0.200	-4.347E-4
29.967	-0.227		0.200	
